0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.28976,0.06528,13.15714,0.01061,0.01053,553.14484,15761.66142,5.60761,23.27632,0.33238,0.41955,0.42226,1.85936,0.55503,0.78166,0.66671,0.99488,1.01446,0.00060,0.00603,0.00020,0.07537,0.02517,0.74358,0.00022,0.85168,8.44932,4.61048,164.50054,0.83606,0.71130,16.36041,29.52984
0.29061,0.06591,13.14221,0.01067,0.01059,556.69228,15785.38706,5.62359,23.28638,0.33015,0.42022,0.42375,1.86412,0.55565,0.78565,0.66472,0.98867,1.01086,0.00061,0.00604,0.00020,0.07530,0.02534,0.74754,0.00008,0.85574,8.46134,4.62183,165.37686,0.84386,0.70827,16.45776,29.49857
0.28804,0.06555,13.15285,0.01062,0.01049,555.01930,15797.05661,5.61133,23.28587,0.32916,0.41915,0.42419,1.86250,0.55561,0.78562,0.66724,0.98539,1.00913,0.00061,0.00598,0.00020,0.07475,0.02534,0.74795,0.00018,0.85732,8.47375,4.64323,165.21292,0.84259,0.70995,16.34955,29.72770
0.28783,0.06524,13.09475,0.01055,0.01044,550.53868,15805.16618,5.61766,23.09232,0.32700,0.41657,0.42161,1.86106,0.55513,0.78474,0.66856,0.99209,1.00838,0.00061,0.00600,0.00020,0.07462,0.02522,0.74944,0.00031,0.85682,8.46603,4.65344,163.35834,0.84242,0.70631,16.39515,29.93990
0.28663,0.06514,13.03778,0.01060,0.01036,551.27318,15742.00256,5.58233,23.10329,0.32965,0.41616,0.41926,1.86241,0.55561,0.79018,0.67180,0.98989,1.00630,0.00061,0.00599,0.00020,0.07481,0.02542,0.74660,0.00029,0.86039,8.44064,4.62446,163.05806,0.84974,0.70554,16.48931,29.83698
0.28429,0.06590,13.11183,0.01052,0.01022,550.66348,15627.09624,5.57183,22.94286,0.32854,0.41365,0.41736,1.87202,0.55438,0.78532,0.66677,0.99332,1.01171,0.00061,0.00598,0.00020,0.07452,0.02559,0.74968,0.00015,0.85579,8.34307,4.62133,162.68708,0.84518,0.69859,16.55365,29.67166
0.28316,0.06560,12.97319,0.01049,0.01022,552.08195,15513.07504,5.51149,23.03982,0.32765,0.41157,0.41619,1.88052,0.55953,0.78135,0.66754,0.99389,1.01641,0.00061,0.00599,0.00020,0.07453,0.02553,0.74387,0.00000,0.85916,8.32923,4.63242,163.84153,0.83762,0.70155,16.62823,29.83708
0.28307,0.06486,12.98058,0.01052,0.01027,553.94249,15522.74880,5.53115,23.03236,0.32944,0.40842,0.41684,1.88231,0.55707,0.78180,0.66883,0.99646,1.01567,0.00061,0.00598,0.00020,0.07437,0.02556,0.73699,0.00021,0.85874,8.33891,4.63466,163.36659,0.83914,0.70799,16.70033,29.92480
0.28272,0.06462,13.01510,0.01052,0.01030,553.51891,15417.71969,5.54335,23.23794,0.33170,0.41103,0.41675,1.87364,0.55761,0.78074,0.66785,0.99488,1.01304,0.00061,0.00592,0.00020,0.07517,0.02574,0.73181,0.00009,0.86240,8.34515,4.64925,163.98349,0.83752,0.71216,16.60896,29.89588
0.28220,0.06440,12.99739,0.01050,0.01034,553.08431,15356.70654,5.57111,23.31090,0.33196,0.41048,0.41612,1.88872,0.56022,0.78360,0.67087,0.99409,1.01472,0.00060,0.00597,0.00020,0.07580,0.02594,0.72998,0.00003,0.86033,8.27497,4.63452,164.11574,0.83705,0.70998,16.55409,29.82927
0.28068,0.06403,13.05159,0.01054,0.01033,553.99913,15508.85834,5.59549,23.27614,0.33280,0.41444,0.41444,1.86403,0.56232,0.78915,0.67088,0.99773,1.02616,0.00060,0.00598,0.00020,0.07558,0.02573,0.72579,0.00008,0.86914,8.35562,4.61318,165.24691,0.83867,0.71482,16.38516,29.57801
0.28067,0.06323,13.01285,0.01048,0.01033,554.12046,15538.96629,5.59176,23.00617,0.33032,0.41342,0.41379,1.86706,0.56854,0.79067,0.66841,0.99061,1.02894,0.00060,0.00591,0.00020,0.07520,0.02596,0.72592,0.00015,0.86748,8.37913,4.60238,165.77659,0.84062,0.71450,16.30704,29.31546
0.28345,0.06330,13.06742,0.01039,0.01027,558.16405,15671.26988,5.58673,22.99347,0.32904,0.41281,0.41717,1.87498,0.56889,0.79122,0.66967,0.99376,1.02429,0.00060,0.00590,0.00020,0.07517,0.02577,0.73174,0.00010,0.86648,8.40550,4.56827,167.18776,0.83986,0.71384,16.49974,29.07405
0.28568,0.06307,12.97285,0.01039,0.01027,555.24791,15579.70030,5.58100,23.02668,0.32920,0.41296,0.41737,1.88190,0.57105,0.79214,0.66975,0.99370,1.02679,0.00060,0.00590,0.00020,0.07507,0.02595,0.73008,0.00011,0.86426,8.39513,4.56898,166.27579,0.83860,0.71640,16.49826,29.08770
0.28514,0.06312,13.04569,0.01038,0.01031,561.38125,15615.50583,5.61825,23.09853,0.32890,0.41165,0.41406,1.87668,0.57198,0.79284,0.66990,0.99477,1.02416,0.00060,0.00592,0.00020,0.07482,0.02598,0.72475,0.00012,0.86786,8.42365,4.60250,165.13763,0.84003,0.71873,16.34276,28.90054
0.28640,0.06245,13.02300,0.01033,0.01036,560.26428,15585.64026,5.59310,23.04589,0.32904,0.41214,0.41481,1.88639,0.57732,0.79494,0.66464,1.00259,1.02502,0.00060,0.00594,0.00020,0.07516,0.02599,0.72666,0.00029,0.86993,8.40416,4.62052,165.30167,0.84376,0.71860,16.44234,29.04539
0.28568,0.06182,13.00572,0.01034,0.01038,560.53624,15640.99682,5.56062,23.08129,0.32991,0.41066,0.41585,1.87983,0.57869,0.78937,0.66137,1.00810,1.02765,0.00060,0.00592,0.00020,0.07492,0.02605,0.72937,0.00005,0.87517,8.42882,4.61000,164.44056,0.83957,0.71562,16.42272,29.14308
0.28652,0.06102,12.91047,0.01032,0.01040,557.91345,15610.53820,5.57719,23.28891,0.33205,0.41134,0.41507,1.88491,0.58139,0.79122,0.66227,1.00052,1.03183,0.00059,0.00593,0.00020,0.07503,0.02610,0.72905,0.00038,0.87728,8.40943,4.63983,164.18544,0.83965,0.71596,16.40652,28.95559
0.28674,0.06116,13.04119,0.01037,0.01043,557.88895,15691.91530,5.53940,23.26640,0.33082,0.41191,0.41400,1.88769,0.57812,0.79293,0.66136,0.99829,1.03368,0.00059,0.00600,0.00020,0.07488,0.02605,0.72819,0.00029,0.88187,8.36511,4.64207,164.72554,0.84021,0.71477,16.36924,29.23084
0.28677,0.06082,13.04488,0.01043,0.01045,555.90843,15590.49368,5.54551,23.03470,0.32671,0.41639,0.41302,1.88796,0.57355,0.79294,0.66310,0.99299,1.03635,0.00060,0.00600,0.00020,0.07503,0.02616,0.72251,0.00035,0.88064,8.34637,4.66590,163.89767,0.83830,0.71344,16.34394,29.00491
0.28663,0.06020,13.06382,0.01055,0.01047,555.49012,15671.22065,5.54292,23.18649,0.32672,0.41859,0.41856,1.89457,0.57820,0.79232,0.66407,0.99513,1.03656,0.00060,0.00603,0.00020,0.07473,0.02618,0.72095,0.00029,0.88252,8.41805,4.66507,164.56256,0.83873,0.70968,16.34196,28.56865
0.28612,0.05979,13.04880,0.01049,0.01049,557.49684,15682.44031,5.59367,22.97406,0.32720,0.41599,0.41696,1.90283,0.58098,0.79358,0.66243,1.00761,1.03738,0.00060,0.00607,0.00020,0.07495,0.02630,0.72170,0.00030,0.88448,8.37616,4.65838,165.05651,0.83742,0.71269,16.26596,28.74734
0.28485,0.05968,13.13064,0.01052,0.01046,561.90505,15737.20838,5.61429,22.90986,0.32838,0.41522,0.41622,1.88921,0.57887,0.78994,0.66450,1.00405,1.03992,0.00060,0.00606,0.00020,0.07403,0.02634,0.71624,0.00021,0.88196,8.37100,4.66689,165.37917,0.84037,0.72095,16.16630,28.91323
0.28510,0.05978,13.07666,0.01065,0.01044,566.81797,15690.89954,5.56655,22.94768,0.32796,0.41331,0.41608,1.88247,0.57432,0.79160,0.66911,0.99948,1.04713,0.00060,0.00604,0.00020,0.07404,0.02650,0.71857,0.00040,0.87906,8.33237,4.65230,164.28144,0.84391,0.72230,16.12809,28.83844
0.28598,0.06086,13.02558,0.01064,0.01040,567.26551,15760.11248,5.55909,22.91538,0.32846,0.41347,0.41539,1.87232,0.57547,0.79089,0.66829,0.99932,1.03476,0.00061,0.00604,0.00020,0.07477,0.02624,0.71880,0.00028,0.87619,8.31218,4.68315,164.52042,0.84115,0.72159,16.09421,28.88826
0.28465,0.06069,12.89468,0.01068,0.01045,566.81783,15810.95539,5.59468,23.00517,0.32826,0.41122,0.41327,1.88817,0.57702,0.78761,0.66995,0.99588,1.03385,0.00061,0.00604,0.00020,0.07470,0.02616,0.71307,0.00018,0.86666,8.26785,4.67271,165.80811,0.83564,0.72071,16.10941,29.03212
0.28514,0.06122,12.94208,0.01071,0.01042,565.50213,15760.26807,5.60234,22.81639,0.32706,0.40814,0.41193,1.87719,0.57240,0.78718,0.67077,1.00336,1.03618,0.00061,0.00606,0.00020,0.07509,0.02622,0.70956,0.00025,0.86901,8.31367,4.63845,165.85088,0.83182,0.72115,16.14620,29.48825
0.28810,0.06118,12.98610,0.01074,0.01044,565.51165,15749.87564,5.63128,22.80207,0.32787,0.40959,0.41118,1.86532,0.57310,0.78686,0.67109,1.00572,1.03296,0.00060,0.00603,0.00020,0.07547,0.02615,0.70535,0.00029,0.86775,8.33906,4.60185,166.06900,0.83425,0.72458,16.20643,29.57383
0.28739,0.06154,12.99855,0.01075,0.01044,568.58286,15712.18057,5.61534,22.86883,0.33263,0.41131,0.41577,1.86980,0.56926,0.79109,0.66824,1.01080,1.04161,0.00060,0.00606,0.00020,0.07501,0.02599,0.70475,0.00010,0.87063,8.37771,4.58809,165.27348,0.83195,0.72861,16.15617,29.48796
0.28449,0.06149,13.03911,0.01074,0.01050,569.14349,15866.80967,5.65103,22.90172,0.33224,0.40990,0.41359,1.86545,0.56737,0.78857,0.67242,0.99997,1.03785,0.00060,0.00607,0.00020,0.07525,0.02596,0.70060,0.00024,0.86952,8.29407,4.60468,165.26402,0.82972,0.73021,16.12638,29.60389
0.28577,0.06194,13.04992,0.01074,0.01057,568.20382,15802.09743,5.65975,22.75498,0.33403,0.41444,0.41546,1.86304,0.57115,0.78663,0.66925,1.00793,1.04031,0.00060,0.00603,0.00020,0.07537,0.02597,0.70192,0.00020,0.87802,8.29434,4.61537,164.92721,0.83226,0.72487,16.21265,29.61950
0.28699,0.06239,13.05751,0.01074,0.01053,571.56065,15877.38612,5.70775,22.77337,0.33424,0.41389,0.41263,1.86562,0.57178,0.79043,0.67404,1.00650,1.03135,0.00060,0.00604,0.00020,0.07512,0.02593,0.69706,0.00032,0.87260,8.31365,4.61670,163.73135,0.82984,0.71843,16.44491,29.32867
0.28345,0.06156,13.02917,0.01073,0.01055,569.89593,15933.74440,5.69506,22.81143,0.33292,0.41853,0.41089,1.86023,0.57378,0.79137,0.67740,0.99716,1.04061,0.00060,0.00603,0.00020,0.07466,0.02611,0.69454,0.00033,0.88588,8.37357,4.63130,163.94102,0.83149,0.72169,16.46493,29.23513
0.28304,0.06165,13.08374,0.01072,0.01053,571.53672,16087.16750,5.75083,22.80995,0.33118,0.42426,0.40730,1.87705,0.57113,0.78984,0.67904,0.99981,1.03703,0.00060,0.00603,0.00020,0.07515,0.02627,0.70298,0.00016,0.87878,8.31205,4.62212,164.49182,0.82819,0.72079,16.51957,29.21662
0.28136,0.06159,13.09498,0.01072,0.01052,569.79010,16090.93982,5.77143,22.83502,0.32642,0.42500,0.40694,1.88927,0.56982,0.79264,0.67577,1.00335,1.04711,0.00060,0.00606,0.00020,0.07499,0.02635,0.71345,0.00028,0.88205,8.28120,4.63727,164.73982,0.82730,0.71816,16.53447,29.27513
0.28276,0.06235,13.14495,0.01059,0.01049,565.16918,16100.69145,5.77035,22.78063,0.32501,0.42503,0.40786,1.87683,0.57352,0.78935,0.67006,1.01077,1.04564,0.00060,0.00601,0.00020,0.07517,0.02652,0.71351,0.00015,0.87958,8.26307,4.61258,164.73237,0.82097,0.71783,16.59305,29.18290
0.28423,0.06204,13.14039,0.01061,0.01048,566.85425,15920.46588,5.69679,22.76440,0.32225,0.42603,0.40746,1.89575,0.57542,0.78978,0.66432,1.00942,1.04087,0.00060,0.00604,0.00020,0.07531,0.02649,0.71907,0.00005,0.88201,8.31484,4.60053,164.67342,0.82235,0.72177,16.62683,29.15771
0.28325,0.06214,13.10973,0.01064,0.01051,569.90233,15856.02294,5.73488,22.90969,0.32454,0.42380,0.40784,1.89574,0.58080,0.79098,0.66159,1.00384,1.03799,0.00060,0.00603,0.00020,0.07513,0.02650,0.72133,0.00008,0.87534,8.30898,4.60310,164.73413,0.82137,0.71630,16.75831,29.13851
0.28307,0.06201,13.11051,0.01061,0.01042,570.71447,15906.01721,5.76901,22.82252,0.32601,0.42390,0.40940,1.88577,0.57620,0.79172,0.66162,1.00676,1.03959,0.00061,0.00605,0.00020,0.07572,0.02657,0.71617,0.00014,0.88078,8.30388,4.61215,164.36260,0.82390,0.71458,16.72480,29.10850
0.28417,0.06173,13.17881,0.01055,0.01039,571.46361,15883.02009,5.78857,22.72503,0.32752,0.42108,0.40994,1.90041,0.58062,0.79044,0.66074,1.01315,1.03897,0.00061,0.00606,0.00020,0.07517,0.02640,0.71435,0.00011,0.88374,8.33624,4.58038,164.65775,0.82113,0.71578,16.69119,29.38526
0.28405,0.06156,13.14847,0.01050,0.01044,573.62348,15921.10321,5.77707,22.85068,0.32703,0.42347,0.40883,1.92443,0.58284,0.79143,0.66054,1.02847,1.03935,0.00060,0.00603,0.00020,0.07549,0.02656,0.71344,0.00018,0.88618,8.31487,4.58132,164.67752,0.82098,0.71338,16.82112,29.45278
0.28417,0.06121,13.12862,0.01038,0.01052,576.23041,15956.50890,5.78262,22.72726,0.32640,0.42534,0.40672,1.92372,0.58183,0.79529,0.66718,1.02670,1.03961,0.00060,0.00604,0.00020,0.07517,0.02653,0.71790,0.00026,0.88806,8.27348,4.55661,164.80245,0.81613,0.71328,16.89377,29.21729
0.28503,0.06133,13.19537,0.01040,0.01045,579.15941,15858.93103,5.81059,22.51305,0.32470,0.42521,0.40508,1.92742,0.57859,0.80052,0.66835,1.02988,1.04908,0.00061,0.00603,0.00020,0.07604,0.02665,0.71780,0.00022,0.89111,8.27354,4.53576,165.28713,0.81112,0.71121,16.96700,29.12396
0.28527,0.06157,13.10952,0.01039,0.01050,581.73920,15874.03385,5.77392,22.43495,0.32583,0.42661,0.40686,1.91693,0.58014,0.80413,0.67053,1.03229,1.05231,0.00061,0.00605,0.00020,0.07599,0.02679,0.71549,0.00012,0.88523,8.32649,4.55085,167.57387,0.80751,0.71328,17.08034,28.91497
0.28521,0.06117,13.10207,0.01042,0.01054,579.67949,15853.22437,5.77957,22.54429,0.32748,0.42615,0.40728,1.88572,0.57824,0.80632,0.67070,1.03318,1.06293,0.00061,0.00606,0.00020,0.07594,0.02703,0.71843,0.00013,0.88759,8.32095,4.54344,167.46545,0.80510,0.71499,17.10912,28.83992
0.28705,0.06119,13.15364,0.01035,0.01050,576.53658,15802.54563,5.78801,22.77458,0.32828,0.42902,0.40648,1.87690,0.58323,0.80856,0.67447,1.02950,1.06759,0.00061,0.00605,0.00020,0.07587,0.02676,0.71445,0.00019,0.89076,8.32317,4.56280,167.53218,0.80442,0.71216,17.13009,28.69403
0.28895,0.06103,13.15179,0.01042,0.01044,576.37534,15780.47504,5.80369,22.81634,0.32717,0.43110,0.40700,1.86526,0.58043,0.80489,0.67235,1.02713,1.06900,0.00061,0.00607,0.00020,0.07602,0.02687,0.72076,0.00001,0.88906,8.38417,4.57284,166.23236,0.79871,0.71307,17.22145,28.64417
0.28557,0.06120,13.20584,0.01046,0.01043,577.19633,15970.47010,5.77742,23.01388,0.32839,0.43343,0.40606,1.85013,0.57745,0.80750,0.67066,1.02283,1.07512,0.00061,0.00603,0.00020,0.07550,0.02689,0.71783,0.00003,0.89074,8.34617,4.56990,166.51357,0.79873,0.71308,17.17428,28.61441
0.28491,0.06093,13.18980,0.01041,0.01040,578.76666,15941.40639,5.78694,23.25486,0.32900,0.43142,0.40446,1.85029,0.57736,0.80870,0.67632,1.01987,1.07108,0.00060,0.00601,0.00020,0.07570,0.02695,0.71871,0.00011,0.89226,8.29627,4.54994,166.36194,0.80639,0.71739,17.13165,28.62992
0.28496,0.06106,13.19734,0.01039,0.01038,579.59615,15915.22786,5.80656,23.34608,0.32715,0.43219,0.40667,1.83849,0.57178,0.80745,0.67846,1.01577,1.07204,0.00060,0.00596,0.00020,0.07543,0.02688,0.71706,0.00001,0.89333,8.31271,4.54163,166.27033,0.80515,0.71472,17.16739,28.53599
0.28460,0.06105,13.18291,0.01033,0.01039,578.20572,15927.40942,5.86737,23.35657,0.32764,0.43242,0.40236,1.83273,0.57070,0.81192,0.67527,1.01167,1.06935,0.00060,0.00598,0.00020,0.07582,0.02702,0.71676,0.00024,0.90078,8.30656,4.54364,165.97982,0.80632,0.71404,17.16408,28.55731
0.28681,0.06084,13.18132,0.01028,0.01047,583.87517,15963.93039,5.86770,23.47966,0.33237,0.43464,0.40374,1.83602,0.57011,0.80838,0.67677,1.01236,1.06078,0.00059,0.00594,0.00020,0.07608,0.02697,0.72171,0.00023,0.90082,8.23913,4.55916,166.36022,0.81310,0.70841,17.20231,28.50136
0.28601,0.06120,13.15921,0.01026,0.01050,586.79268,16064.44368,5.84717,23.56383,0.33070,0.43765,0.40355,1.82119,0.57184,0.81106,0.67558,1.01091,1.06683,0.00059,0.00592,0.00020,0.07508,0.02694,0.71756,0.00011,0.90521,8.24028,4.53896,167.21551,0.81412,0.71060,17.32604,28.25363
0.28667,0.06139,13.03287,0.01021,0.01047,590.17415,16027.07341,5.84576,23.62820,0.32942,0.43759,0.40354,1.82560,0.57528,0.81375,0.67914,1.01222,1.07348,0.00059,0.00589,0.00020,0.07464,0.02698,0.71647,0.00020,0.90501,8.22579,4.50648,169.05830,0.81516,0.71575,17.35515,28.13224
0.28410,0.06161,12.89481,0.01021,0.01052,587.60359,15944.77079,5.84048,23.54365,0.32906,0.43798,0.39965,1.82119,0.57878,0.81111,0.67995,1.00675,1.06279,0.00060,0.00589,0.00020,0.07494,0.02690,0.71552,0.00005,0.90118,8.28284,4.46162,168.21726,0.81850,0.71729,17.29445,28.24590
0.28378,0.06227,12.87216,0.01028,0.01051,587.39521,15852.00054,5.85825,23.45190,0.33041,0.43769,0.39985,1.82813,0.57340,0.80720,0.68204,1.00893,1.06514,0.00059,0.00591,0.00020,0.07495,0.02690,0.70802,0.00004,0.90205,8.28327,4.48010,168.37643,0.81481,0.71688,17.40895,27.90104
0.28546,0.06212,12.90852,0.01032,0.01056,586.93228,16026.31840,5.87005,23.50615,0.33308,0.44039,0.40020,1.82960,0.57273,0.80486,0.68388,0.99934,1.06542,0.00059,0.00590,0.00020,0.07449,0.02677,0.70771,0.00005,0.90351,8.26552,4.44675,167.59595,0.81602,0.71740,17.38198,27.84703
0.28694,0.06165,12.87191,0.01030,0.01057,591.39203,15900.38728,5.83312,23.32395,0.33400,0.44269,0.40422,1.82533,0.57166,0.80642,0.68685,0.99627,1.07729,0.00059,0.00591,0.00020,0.07508,0.02671,0.70480,0.00005,0.90165,8.31476,4.42435,168.65488,0.81080,0.71816,17.37021,27.92088
0.28826,0.06148,12.80313,0.01027,0.01051,586.36291,15926.79112,5.87434,23.46841,0.33056,0.44236,0.40606,1.80560,0.57010,0.80863,0.68767,0.99959,1.07909,0.00059,0.00591,0.00020,0.07488,0.02668,0.70053,0.00001,0.90434,8.30066,4.43487,170.24840,0.80910,0.72033,17.43293,27.84879
0.28869,0.06111,12.79829,0.01017,0.01059,586.11305,15998.49226,5.85531,23.46806,0.32805,0.43991,0.40458,1.79740,0.56899,0.81115,0.68973,0.99418,1.08213,0.00058,0.00593,0.00020,0.07468,0.02673,0.69984,0.00003,0.89758,8.39134,4.43023,172.07005,0.81164,0.71932,17.47867,27.99266
0.29210,0.06056,12.78083,0.01017,0.01057,584.48758,15993.23618,5.83907,23.39674,0.32949,0.43703,0.40253,1.80483,0.56972,0.80973,0.68376,0.99087,1.08517,0.00059,0.00592,0.00020,0.07415,0.02662,0.70002,0.00001,0.88683,8.40874,4.44247,171.58118,0.81339,0.71371,17.68502,28.15936
0.29158,0.06048,12.82709,0.01022,0.01062,585.03305,15945.77085,5.84375,23.41881,0.32874,0.43992,0.39865,1.80830,0.57491,0.81307,0.68341,0.99230,1.08558,0.00059,0.00590,0.00020,0.07427,0.02658,0.69676,0.00001,0.89637,8.40063,4.44998,172.78012,0.81235,0.71816,17.75477,28.43951
0.29053,0.06016,12.83575,0.01022,0.01067,583.95062,15980.17502,5.83229,23.48837,0.33343,0.44346,0.40003,1.82123,0.57486,0.81531,0.68074,0.98890,1.08510,0.00059,0.00595,0.00020,0.07407,0.02659,0.69831,0.00021,0.90032,8.44843,4.46998,172.28180,0.80797,0.71654,17.70839,28.62401
0.29133,0.05995,12.78804,0.01023,0.01072,582.20520,15967.92334,5.85855,23.48127,0.32979,0.44587,0.40517,1.84039,0.58018,0.81476,0.68152,0.99003,1.08696,0.00060,0.00594,0.00020,0.07438,0.02675,0.69749,0.00021,0.90174,8.50349,4.48010,172.03368,0.81042,0.71396,17.65878,28.61909
0.29125,0.05996,12.68909,0.01031,0.01070,585.23181,16022.50356,5.85501,23.43001,0.32906,0.44585,0.40530,1.84822,0.58144,0.81264,0.68493,0.99337,1.09344,0.00060,0.00593,0.00020,0.07454,0.02704,0.70010,0.00021,0.89547,8.41408,4.50884,170.96544,0.81074,0.71708,17.78201,28.70077
0.29270,0.05985,12.65298,0.01036,0.01077,585.33000,16101.68733,5.82760,23.53071,0.32927,0.44602,0.40558,1.85088,0.58327,0.81130,0.68479,0.98915,1.09371,0.00060,0.00595,0.00020,0.07472,0.02712,0.70013,0.00013,0.89051,8.39812,4.51060,170.71900,0.81068,0.71748,17.84117,28.86392
0.29422,0.06037,12.56884,0.01033,0.01069,588.09694,16185.42835,5.82453,23.76999,0.32844,0.44338,0.40171,1.82655,0.58258,0.81146,0.68662,0.98798,1.09974,0.00060,0.00594,0.00020,0.07450,0.02718,0.69456,0.00007,0.89031,8.40066,4.54999,170.81890,0.80671,0.71763,17.88856,28.85960
0.29426,0.06001,12.65899,0.01038,0.01057,588.52222,16062.09686,5.87674,23.77703,0.32553,0.44547,0.39990,1.82276,0.58505,0.81089,0.67744,0.99096,1.09560,0.00060,0.00593,0.00020,0.07468,0.02721,0.69029,0.00009,0.89164,8.42844,4.54591,171.40307,0.80931,0.71383,17.95095,28.95069
0.29714,0.05992,12.67520,0.01040,0.01055,588.16139,16012.59195,5.87010,23.96977,0.32810,0.44663,0.39812,1.80631,0.58646,0.81712,0.67830,0.98519,1.09005,0.00060,0.00598,0.00020,0.07459,0.02713,0.68223,0.00003,0.89515,8.41641,4.55321,171.24241,0.80345,0.71633,17.83850,28.87022
0.29774,0.06036,12.62518,0.01043,0.01050,586.68258,15964.90288,5.88932,23.93311,0.32809,0.44950,0.39894,1.80425,0.58507,0.82114,0.68070,0.99150,1.08904,0.00060,0.00599,0.00020,0.07462,0.02724,0.68358,0.00002,0.90717,8.41441,4.55857,170.63242,0.79855,0.71245,17.74540,28.82426
0.29806,0.06043,12.62973,0.01046,0.01042,584.07228,15907.17111,5.90205,23.90666,0.32585,0.44956,0.40059,1.81775,0.58998,0.82305,0.68010,0.99408,1.08285,0.00060,0.00601,0.00020,0.07411,0.02712,0.67982,0.00008,0.90770,8.41367,4.55087,170.59534,0.79636,0.70987,17.79548,28.83310
0.29756,0.06004,12.47483,0.01047,0.01042,583.96062,15961.43885,5.93390,23.83678,0.32692,0.44962,0.39861,1.80498,0.59715,0.82195,0.67892,0.99373,1.07995,0.00060,0.00604,0.00020,0.07428,0.02699,0.67913,0.00018,0.91289,8.46581,4.55437,169.88669,0.80041,0.70726,17.91477,28.80339
0.29768,0.06081,12.39457,0.01045,0.01037,588.68434,16084.15530,5.93734,23.97866,0.32811,0.44892,0.39656,1.80348,0.59436,0.82614,0.67664,0.99879,1.08020,0.00061,0.00604,0.00020,0.07399,0.02692,0.67059,0.00002,0.91191,8.50963,4.57374,168.98515,0.79324,0.70732,18.00874,29.18134
0.29633,0.06127,12.30238,0.01046,0.01037,588.66786,16094.41613,5.88905,23.81772,0.32650,0.44981,0.39713,1.80910,0.59485,0.82449,0.67606,1.00350,1.08251,0.00060,0.00603,0.00020,0.07404,0.02701,0.66832,0.00013,0.91166,8.45643,4.54112,168.83409,0.79521,0.71170,17.95566,29.32281
0.29552,0.06155,12.37311,0.01050,0.01037,587.15108,15995.23676,5.86838,23.69346,0.32814,0.45444,0.39901,1.80600,0.59236,0.82334,0.67159,1.00542,1.08272,0.00060,0.00605,0.00020,0.07483,0.02689,0.66747,0.00003,0.91004,8.44775,4.50147,170.43520,0.79651,0.71105,17.90110,29.47669
0.29360,0.06162,12.35052,0.01052,0.01035,589.35168,16146.20752,5.82739,23.55864,0.32740,0.45071,0.39419,1.82210,0.59215,0.82373,0.66924,0.99942,1.08734,0.00060,0.00602,0.00020,0.07490,0.02687,0.66313,0.00006,0.90149,8.49025,4.49178,171.74637,0.79275,0.71166,17.89685,29.45259
0.29308,0.06200,12.39092,0.01053,0.01035,586.75518,16209.64339,5.86247,23.79857,0.32408,0.45209,0.39326,1.82375,0.59263,0.81916,0.66821,0.99900,1.08344,0.00060,0.00600,0.00020,0.07489,0.02679,0.66451,0.00006,0.90877,8.51820,4.47292,170.97120,0.79186,0.71327,18.00361,29.43343
0.29390,0.06099,12.39195,0.01050,0.01035,587.06649,16169.48448,5.89818,23.76251,0.32443,0.45230,0.39374,1.82341,0.59545,0.82055,0.66859,0.99471,1.09352,0.00060,0.00598,0.00020,0.07446,0.02680,0.66477,0.00003,0.91779,8.51486,4.48476,172.47930,0.79428,0.72004,17.93637,29.44637
0.29351,0.06062,12.50127,0.01050,0.01022,590.21103,16035.16027,5.88620,23.70984,0.32443,0.45198,0.39503,1.81877,0.59730,0.81505,0.66506,1.00121,1.09615,0.00060,0.00602,0.00020,0.07450,0.02669,0.65428,0.00004,0.91319,8.49234,4.47719,171.67186,0.79202,0.71796,17.93501,29.62505
0.29340,0.06032,12.45365,0.01044,0.01033,592.63909,16043.29476,5.85328,23.77865,0.32545,0.45171,0.39667,1.82411,0.60196,0.81179,0.66579,0.99908,1.08970,0.00060,0.00603,0.00020,0.07518,0.02672,0.65476,0.00006,0.91091,8.45442,4.45209,172.04530,0.79484,0.71305,17.97804,29.84867
0.29481,0.05968,12.42691,0.01044,0.01031,589.06524,16141.56124,5.85960,23.79548,0.32165,0.45283,0.39976,1.81785,0.60609,0.81526,0.66890,0.99563,1.08886,0.00060,0.00608,0.00020,0.07558,0.02683,0.66500,0.00007,0.91426,8.49063,4.45663,173.11054,0.79638,0.71059,17.98505,29.83034
0.29549,0.05945,12.38751,0.01036,0.01033,587.84206,16106.12569,5.83654,23.77609,0.32359,0.45537,0.39734,1.79960,0.60377,0.81641,0.66838,0.99866,1.07970,0.00060,0.00601,0.00020,0.07568,0.02687,0.65989,0.00005,0.91153,8.46682,4.43784,172.80121,0.79651,0.70769,17.97957,29.80591
0.29399,0.05959,12.24467,0.01041,0.01028,588.13405,16095.49120,5.82147,23.86497,0.32269,0.45566,0.39759,1.79816,0.60739,0.81723,0.66675,0.99822,1.07372,0.00059,0.00602,0.00020,0.07534,0.02705,0.65972,0.00002,0.91114,8.46542,4.42752,174.71777,0.80291,0.70616,17.95707,29.86732
