Year	Day	Month	temp
2006	23	8	16.35229167
2006	24	8	15.72708333
2006	25	8	15.38604167
2006	26	8	15.155625
2006	27	8	16.68
2006	28	8	13.8125
2006	29	8	12.80125
2006	30	8	13.97208333
2006	31	8	15.23645833
2006	1	9	17.651875
2006	2	9	17.46291667
2006	3	9	19.513125
2006	4	9	18.16291667
2006	5	9	18.68958333
2006	6	9	20.78145833
2006	7	9	17.004375
2006	8	9	14.62291667
2006	9	9	14.65166667
2006	10	9	17.09104167
2006	11	9	20.40625
2006	12	9	21.51666667
2006	13	9	21.56177778
2006	14	9	22.086
2006	15	9	20.90770833
2006	16	9	20.40458333
2006	17	9	17.636875
2006	18	9	17.18666667
2006	19	9	14.69708333
2006	20	9	14.95166667
2006	21	9	18.271875
2006	22	9	19.3175
2006	23	9	18.36208333
2006	24	9	19.66416667
2006	25	9	16.6575
2006	26	9	16.32479167
2006	27	9	14.538125
2006	28	9	16.384375
2006	29	9	17.26854167
2006	30	9	17.093125
2006	1	10	15.424375
2006	2	10	15.08416667
2006	3	10	13.80708333
2006	4	10	12.38583333
2006	5	10	12.41645833
2006	6	10	14.45895833
2006	7	10	12.99270833
2006	8	10	11.86645833
2006	9	10	13.34208333
2006	10	10	15.46666667
2006	11	10	16.165625
2006	12	10	15.06541667
2006	13	10	14.00958333
2006	14	10	13.18104167
2006	15	10	10.86875
2006	16	10	11.45666667
2006	17	10	11.88166667
2006	18	10	13.35958333
2006	19	10	14.27958333
2006	20	10	14.4075
2006	21	10	14.68375
2006	22	10	14.59645833
2006	23	10	16.01666667
2006	24	10	12.53270833
2006	25	10	11.66291667
2006	26	10	17.98979167
2006	27	10	13.15479167
2006	28	10	13.94833333
2006	29	10	14.28625
2006	30	10	11.68020833
2006	31	10	11.771875
2006	1	11	7.048958333
2006	2	11	5.31375
2006	3	11	7.136041667
2006	4	11	8.335208333
2006	5	11	9.794583333
2006	6	11	9.255208333
2006	7	11	6.521666667
2006	8	11	7.648125
2006	9	11	9.737916667
2006	10	11	6.389791667
2006	11	11	8.577916667
2006	12	11	8.689583333
2006	13	11	10.81041667
2006	14	11	12.524375
2006	15	11	12.75458333
2006	16	11	13.76395833
2006	17	11	10.98395833
2006	18	11	8.699166667
2006	19	11	5.3775
2006	20	11	7.2225
2006	21	11	7.69
2006	22	11	6.223333333
2006	23	11	9.828333333
2006	24	11	10.08083333
2006	25	11	14.03125
2006	26	11	10.86104167
2006	27	11	10.96770833
2006	28	11	11.50666667
2006	29	11	8.93625
2006	30	11	5.224791667
2006	1	12	8.652291667
2006	2	12	10.01645833
2006	3	12	8.603333333
2006	4	12	9.625
2006	5	12	12.85895833
2006	6	12	9.5275
2006	7	12	8.234166667
2006	8	12	8.918125
2006	9	12	6.090208333
2006	10	12	4.237708333
2006	11	12	6.298333333
2006	12	12	7.191666667
2006	13	12	9.35
2006	14	12	8.513333333
2006	15	12	6.246875
2006	16	12	5.939166667
2006	17	12	4.473125
2006	18	12	1.678541667
2006	19	12	0.903958333
2006	20	12	0.43875
2006	21	12	6.140625
2006	22	12	5.831875
2006	23	12	3.179791667
2006	24	12	0.622708333
2006	25	12	2.974375
2006	26	12	0.8725
2006	27	12	-0.413541667
2006	28	12	2.072916667
2006	29	12	4.523541667
2006	30	12	8.804583333
2006	31	12	9.563541667
2007	1	1	8.191041667
2007	2	1	5.68125
2007	3	1	6.707291667
2007	4	1	9.267916667
2007	5	1	8.658333333
2007	6	1	8.566875
2007	7	1	7.820833333
2007	8	1	9.090625
2007	9	1	12.94416667
2007	10	1	10.71208333
2007	11	1	7.410416667
2007	12	1	9.637446809
2007	13	1	10.58854167
2007	14	1	7.833333333
2007	15	1	6.042083333
2007	16	1	6.587391304
2007	25	1	-1.510588235
2007	26	1	0.583958333
2007	27	1	4.709166667
2007	28	1	5.976041667
2007	29	1	7.62875
2007	30	1	7.3975
2007	31	1	6.550416667
2007	1	2	8.231875
2007	2	2	7.193333333
2007	3	2	5.683541667
2007	4	2	4.400208333
2007	5	2	2.1475
2007	6	2	1.921666667
2007	7	2	-0.98
2007	8	2	0.5525
2007	9	2	3.826875
2007	10	2	4.540416667
2007	11	2	8.02
2007	12	2	7.727291667
2007	13	2	7.85875
2007	14	2	5.5975
2007	15	2	6.886666667
2007	16	2	8.604791667
2007	17	2	8.19125
2007	18	2	5.824166667
2007	19	2	5.602083333
2007	20	2	8.559375
2007	21	2	7.723125
2007	22	2	7.4375
2007	23	2	8.971875
2007	24	2	8.80625
2007	25	2	7.215625
2007	26	2	6.79875
2007	27	2	6.320416667
2007	28	2	9.912142857
2007	6	3	7.708695652
2007	7	3	8.324583333
2007	8	3	8.069583333
2007	9	3	6.735
2007	10	3	7.6975
2007	11	3	9.212291667
2007	12	3	10.16875
2007	13	3	9.447916667
2007	14	3	8.908125
2007	15	3	8.73375
2007	16	3	8.337291667
2007	17	3	9.890416667
2007	18	3	7.023333333
2007	19	3	2.035208333
2007	20	3	3.336041667
2007	21	3	3.226875
2007	22	3	5.476041667
2007	23	3	4.912291667
2007	24	3	6.809375
2007	25	3	9.415208333
2007	26	3	11.14083333
2007	27	3	11.91208333
2007	28	3	11.99520833
2007	29	3	8.885
2007	30	3	7.857291667
2007	31	3	10.739375
2007	1	4	11.975
2007	2	4	11.92770833
2007	3	4	6.949375
2007	4	4	6.673333333
2007	5	4	7.886041667
2007	6	4	10.35291667
2007	7	4	8.575208333
2007	8	4	9.335833333
2007	9	4	10.96895833
2007	10	4	12.07291667
2007	11	4	12.93291667
2007	12	4	14.10791667
2007	13	4	17.19833333
2007	14	4	19.22916667
2007	15	4	22.04729167
2007	16	4	18.69229167
2007	17	4	11.54125
2007	18	4	9.455208333
2007	19	4	10.788125
2007	20	4	9.335416667
2007	21	4	8.780625
2007	22	4	13.59270833
2007	23	4	16.335625
2007	24	4	17.769375
2007	25	4	19.723125
2007	26	4	18.92291667
2007	27	4	19.12916667
2007	28	4	18.76166667
2007	29	4	17.00166667
2007	30	4	14.44854167
2007	1	5	15.39520833
2007	2	5	14.34395833
2007	3	5	14.42
2007	4	5	15.49020833
2007	5	5	12.90520833
2007	6	5	12.15520833
2007	7	5	12.83979167
2007	8	5	12.93791667
2007	9	5	11.49020833
2007	10	5	13.98083333
2007	11	5	12.40916667
2007	12	5	13.13375
2007	13	5	14.87875
2007	14	5	13.330625
2007	15	5	10.869375
2007	16	5	11.21333333
2007	17	5	11.18458333
2007	18	5	15.99770833
2007	19	5	14.021875
2007	20	5	13.518125
2007	21	5	16.15541667
2007	22	5	15.00041667
2007	23	5	15.45875
2007	24	5	18.09854167
2007	25	5	18.94916667
2007	26	5	15.30395833
2007	27	5	13.09020833
2007	28	5	12.19479167
2007	29	5	10.59583333
2007	30	5	13.15625
2007	31	5	13.898125
2007	1	6	14.595625
2007	2	6	18.52
2007	3	6	18.04395833
2007	4	6	18.394375
2007	5	6	18.32125
2007	6	6	17.45854167
2007	7	6	20.451875
2007	8	6	20.26416667
2007	9	6	15.52020833
2007	10	6	16.44416667
2007	11	6	17.89166667
2007	12	6	15.69541667
2007	13	6	16.96020833
2007	14	6	19.29944444
2007	15	6	18.1675
2007	16	6	15.029375
2007	17	6	16.6375
2007	18	6	16.5275
2007	19	6	20.32895833
2007	20	6	19.10375
2007	21	6	16.43020833
2007	22	6	15.53212121
2007	26	6	12.17
2007	27	6	13.09104167
2007	28	6	14.55854167
2007	29	6	14.89333333
2007	30	6	16.82479167
2007	1	7	19.69404255
2007	2	7	16.1125
2007	3	7	13.49763158
2007	4	7	14.06625
2007	5	7	14.900625
2007	6	7	15.34895833
2007	7	7	16.095
2007	8	7	16.24645833
2007	9	7	14.54916667
2007	10	7	13.68468085
2007	11	7	14.32520833
2007	12	7	15.45125
2007	13	7	20.10666667
2007	14	7	20.9175
2007	15	7	22.33041667
2007	16	7	22.17416667
2007	17	7	20.7164
2007	18	7	18.43458333
2007	19	7	18.94833333
2007	20	7	16.96541667
2007	21	7	17.2875
2007	22	7	15.915
2007	23	7	12.66416667
2007	24	7	17.13230769
2007	25	7	17.56958333
2007	26	7	17.78166667
2007	27	7	17.43520833
2007	28	7	16.97125
2007	29	7	14.43604167
2007	30	7	13.28770833
2007	31	7	14.66604167
2007	1	8	16.89041667
2007	2	8	16.60770833
2007	3	8	17.71125
2007	4	8	20.204375
2007	5	8	23.075625
2007	6	8	19.95166667
2007	7	8	17.28395833
2007	8	8	15.41666667
2007	9	8	13.85854167
2007	10	8	16.79854167
2007	11	8	16.40416667
2007	12	8	17.0175
2007	13	8	16.83354167
2007	14	8	17.975625
2007	15	8	20.36395833
2007	16	8	16.3875
2007	17	8	14.561875
2007	18	8	15.33416667
2007	19	8	16.92875
2007	20	8	15.045
2007	21	8	15.16125
2007	22	8	16.20458333
2007	23	8	16.205625
2007	24	8	19.210625
2007	25	8	17.97354167
2007	26	8	16.77104167
2007	27	8	14.8125
2007	28	8	14.08083333
2007	29	8	13.38333333
2007	30	8	14.74895833
2007	31	8	15.81895833
2007	1	9	16.215625
2007	2	9	17.09104167
2007	3	9	14.81916667
2007	4	9	12.13145833
2007	5	9	12.33395833
2007	6	9	16.11916667
2007	7	9	16.00104167
2007	8	9	15.5025
2007	9	9	14.70895833
2007	10	9	14.355
2007	11	9	14.11375
2007	12	9	14.52416667
2007	13	9	14.290625
2007	14	9	10.96636364
2007	18	9	11.6976
2007	19	9	10.60125
2007	20	9	14.27
2007	21	9	16.29395833
2007	22	9	15.36895833
2007	23	9	16.289375
2007	24	9	14.50645833
2007	25	9	11.956875
2007	26	9	10.08520833
2007	27	9	11.14625
2007	28	9	12.570625
2007	29	9	12.35666667
2007	30	9	12.65125
2007	1	10	10.80645833
2007	2	10	12.13666667
2007	3	10	13.40333333
2007	4	10	14.04104167
2007	5	10	12.72104167
2007	6	10	11.44916667
2007	7	10	10.71291667
2007	8	10	10.54416667
2007	9	10	11.43333333
2007	10	10	12.29895833
2007	11	10	10.3775
2007	12	10	11.88395833
2007	13	10	12.06104167
2007	14	10	11.486875
2007	15	10	11.65583333
2007	16	10	13.40708333
2007	17	10	12.41833333
2007	18	10	9.569375
2007	19	10	9.238958333
2007	20	10	7.020833333
2007	21	10	8.425833333
2007	22	10	6.346458333
2007	23	10	3.358333333
2007	24	10	5.719166667
2007	25	10	7.147291667
2007	26	10	8.054791667
2007	27	10	8.617291667
2007	28	10	9.567291667
2007	29	10	8.717291667
2007	30	10	8.86
2007	31	10	9.453125
2007	1	11	11.29645833
2007	2	11	11.68166667
2007	3	11	12.115
2007	4	11	9.765625
2007	5	11	9.474583333
2007	6	11	8.241666667
2007	7	11	9.46
2007	8	11	9.938541667
2007	9	11	4.922916667
2007	10	11	8.46625
2007	11	11	9.16875
2007	12	11	5.314583333
2007	13	11	4.488125
2007	14	11	3.465416667
2007	15	11	2.20625
2007	16	11	3.57125
2007	17	11	3.389791667
2007	18	11	2.221041667
2007	19	11	3.329583333
2007	20	11	7.22
2007	21	11	9.557708333
2007	22	11	8.351458333
2007	23	11	6.281666667
2007	24	11	4.762916667
2007	25	11	6.565833333
2007	26	11	4.830833333
2007	27	11	5.501041667
2007	28	11	5.245
2007	29	11	5.246458333
2007	30	11	6.377708333
2007	1	12	8.643333333
2007	2	12	8.601666667
2007	3	12	7.21125
2007	4	12	6.58
2007	5	12	11.21520833
2007	6	12	9.915625
2007	7	12	10.25333333
2007	8	12	5.855416667
2007	9	12	7.519166667
2007	10	12	6.909583333
2007	11	12	5.645208333
2007	12	12	3.224583333
2007	13	12	1.649583333
2007	14	12	0.5675
2007	15	12	0.652083333
2007	16	12	-0.667916667
2007	17	12	-1.697708333
2007	18	12	-1.988958333
2007	19	12	-1.455
2007	20	12	-4.636666667
2007	21	12	-4.842708333
2007	22	12	-2.402708333
2007	23	12	2.254375
2007	24	12	2.401666667
2007	25	12	3.055416667
2007	26	12	3.287083333
2007	27	12	3.801875
2007	28	12	6.444375
2007	29	12	5.8725
2007	30	12	5.956041667
2007	31	12	5.031041667
2008	1	1	3.275
2008	2	1	-1.032708333
2008	3	1	-0.744166667
2008	4	1	3.451458333
2008	5	1	6.8375
2008	6	1	4.72125
2008	7	1	7.168541667
2008	8	1	6.051041667
2008	9	1	6.594791667
2008	10	1	7.536458333
2008	11	1	9.574166667
2008	12	1	6.347291667
2008	13	1	5.634166667
2008	14	1	6.74625
2008	15	1	8.123333333
2008	16	1	7.356458333
2008	17	1	6.120625
2008	18	1	9.0425
2008	19	1	11.73895833
2008	20	1	11.66166667
2008	21	1	9.796304348
2008	22	1	6.069047619
2008	23	1	6.005
2008	24	1	8.633958333
2008	25	1	5.763958333
2008	26	1	7.54625
2008	27	1	7.179166667
2008	28	1	7.405625
2008	29	1	5.482708333
2008	30	1	3.698958333
2008	31	1	3.32125
2008	1	2	5.843958333
2008	2	2	3.336458333
2008	3	2	3.183125
2008	4	2	6.367291667
2008	5	2	7.104166667
2008	6	2	7.813333333
2008	7	2	5.31875
2008	8	2	6.420833333
2008	9	2	8.062291667
2008	10	2	7.056875
2008	11	2	8.408125
2008	12	2	7.840625
2008	13	2	1.045833333
2008	14	2	0.324791667
2008	15	2	3.182708333
2008	16	2	-0.115625
2008	17	2	1.794791667
2008	18	2	3.67875
2008	19	2	0.663958333
2008	20	2	3.605208333
2008	21	2	6.789166667
2008	22	2	9.512291667
2008	23	2	9.380416667
2008	24	2	9.852291667
2008	25	2	8.341666667
2008	26	2	10.35229167
2008	27	2	7.1575
2008	28	2	6.086875
2008	29	2	7.079791667
2008	1	3	8.93875
2008	2	3	10.36541667
2008	3	3	6.435416667
2008	4	3	3.005416667
2008	5	3	2.465
2008	6	3	6.125208333
2008	7	3	7.529583333
2008	8	3	5.832083333
2008	9	3	7.511875
2008	10	3	5.676458333
2008	11	3	7.54875
2008	12	3	8.248333333
2008	13	3	7.796458333
2008	14	3	7.7775
2008	15	3	9.881875
2008	16	3	8.962083333
2008	17	3	4.844791667
2008	18	3	3.332083333
2008	19	3	3.582083333
2008	20	3	4.37875
2008	21	3	4.404583333
2008	22	3	2.504166667
2008	23	3	0.917708333
2008	24	3	0.683541667
2008	25	3	1.257083333
2008	26	3	2.68125
2008	27	3	4.198333333
2008	28	3	6.1
2008	29	3	8.936666667
2008	30	3	9.437291667
2008	31	3	9.791666667
2008	1	4	9.004375
2008	2	4	8.718125
2008	3	4	7.082916667
2008	4	4	7.697916667
2008	5	4	7.417291667
2008	6	4	4.413958333
2008	7	4	3.548125
2008	8	4	4.731666667
2008	9	4	5.938958333
2008	10	4	7.283333333
2008	11	4	7.884583333
2008	12	4	8.615208333
2008	13	4	7.951041667
2008	14	4	7.037916667
2008	15	4	5.876875
2008	16	4	5.75375
2008	17	4	5.611041667
2008	18	4	7.869166667
2008	19	4	8.368333333
2008	20	4	11.59020833
2008	21	4	12.08145833
2008	22	4	12.44708333
2008	23	4	12.114375
2008	24	4	13.3675
2008	25	4	13.30047619
2008	26	4	14.67166667
2008	27	4	16.95229167
2008	28	4	11.91875
2008	29	4	9.353125
2008	30	4	11.17875
2008	1	5	9.39875
2008	2	5	10.78583333
2008	3	5	14.00083333
2008	4	5	15.69083333
2008	5	5	15.85375
2008	6	5	17.410625
2008	7	5	18.56041667
2008	8	5	19.14145833
2008	9	5	20.06270833
2008	10	5	20.88
2008	11	5	19.749375
2008	12	5	19.37270833
2008	13	5	19.605
2008	14	5	18.38479167
2008	15	5	16.62875
2008	16	5	14.30916667
2008	17	5	11.51291667
2008	18	5	11.03104167
2008	19	5	9.982291667
2008	20	5	10.74541667
2008	21	5	13.010625
2008	22	5	15.56
2008	23	5	16.76166667
2008	24	5	16.60291667
2008	25	5	16.01416667
2008	26	5	14.66604167
2008	27	5	16.754375
2008	28	5	19.24270833
2008	29	5	17.090625
2008	30	5	14.77395833
2008	31	5	14.89729167
2008	1	6	15.07208333
2008	2	6	19.499375
2008	3	6	17.80354167
2008	4	6	15.38145833
2008	5	6	13.26541667
2008	6	6	13.630625
2008	7	6	13.17270833
2008	8	6	16.14541667
2008	9	6	20.02166667
2008	10	6	18.22395833
2008	11	6	13.82125
2008	12	6	10.664375
2008	13	6	11.64541667
2008	14	6	11.51541667
2008	15	6	11.83020833
2008	16	6	12.63041667
2008	17	6	14.32583333
2008	18	6	16.133125
2008	19	6	15.68958333
2008	20	6	14.979375
2008	21	6	17.001875
2008	22	6	20.335
2008	23	6	15.23333333
2008	24	6	16.38166667
2008	25	6	17.83458333
2008	26	6	16.48958333
2008	27	6	16.52104167
2008	28	6	17.89145833
2008	29	6	16.89083333
2008	30	6	17.00104167
2008	1	7	20.448125
2008	2	7	20.77645833
2008	3	7	16.751875
2008	4	7	16.02833333
2008	5	7	17.100625
2008	6	7	17.241875
2008	7	7	15.234375
2008	8	7	15.625
2008	9	7	14.52333333
2008	10	7	16.36541667
2008	11	7	16.35041667
2008	12	7	14.72729167
2008	13	7	14.37854167
2008	14	7	16.62625
2008	15	7	16.31375
2008	16	7	16.506875
2008	17	7	14.58395833
2008	18	7	15.130625
2008	19	7	16.03470588
2008	22	7	17.93086957
2008	23	7	17.56166667
2008	24	7	19.35833333
2008	25	7	21.56645833
2008	26	7	19.693125
2008	27	7	21.54166667
2008	28	7	20.69
2008	29	7	22.1376
2008	30	7	21.98479167
2008	31	7	23.82791667
2008	1	8	19.70479167
2008	2	8	18.33833333
2008	3	8	17.69645833
2008	4	8	17.42958333
2008	5	8	18.12708333
2008	6	8	21.90416667
2008	7	8	19.513125
2008	8	8	15.965625
2008	9	8	16.470625
2008	10	8	17.591875
2008	11	8	16.333125
2008	12	8	16.641875
2008	13	8	15.38416667
2008	14	8	15.18020833
2008	15	8	15.86166667
2008	16	8	16.64416667
2008	17	8	16.165625
2008	18	8	15.94041667
2008	19	8	17.46729167
2008	20	8	16.82354167
2008	21	8	16.551875
2008	22	8	14.83541667
2008	23	8	13.83895833
2008	24	8	14.53916667
2008	25	8	16.84166667
2008	26	8	17.51645833
2008	27	8	16.31645833
2008	28	8	16.79083333
2008	29	8	17.27666667
2008	30	8	18.820625
2008	31	8	20.69104167
2008	1	9	16.88958333
2008	2	9	15.37145833
2008	3	9	13.13541667
2008	4	9	14.62875
2008	5	9	15.02875
2008	6	9	17.2375
2008	7	9	14.51916667
2008	8	9	15.695
2008	9	9	16.57270833
2008	10	9	18.54125
2008	11	9	19.21270833
2008	12	9	14.46583333
2008	13	9	13.26083333
2008	14	9	11.13791667
2008	15	9	11.06604167
2008	16	9	12.14708333
2008	17	9	11.88625
2008	18	9	10.48270833
2008	19	9	10.54708333
2008	20	9	11.41333333
2008	21	9	12.189375
2008	22	9	13.1525
2008	23	9	12.31833333
2008	24	9	12.42208333
2008	25	9	11.97375
2008	26	9	12.17833333
2008	27	9	12.714375
2008	28	9	13.22583333
2008	29	9	11.319375
2008	30	9	11.32791667
2008	1	10	12.60020833
2008	2	10	9.253333333
2008	3	10	6.815416667
2008	4	10	8.570208333
2008	5	10	10.81166667
2008	6	10	11.99291667
2008	7	10	14.02104167
2008	8	10	13.3
2008	9	10	12.035
2008	10	10	11.38083333
2008	11	10	12.465625
2008	12	10	13.73208333
2008	13	10	15.74270833
2008	14	10	14.64270833
2008	15	10	13.535
2008	16	10	10.86125
2008	17	10	9.049791667
2008	18	10	8.274166667
2008	19	10	10.174375
2008	20	10	11.82791667
2008	21	10	10.720625
2008	22	10	8.885208333
2008	23	10	8.42
2008	24	10	9.213541667
2008	25	10	9.026666667
2008	26	10	11.221875
2008	27	10	9.265833333
2008	28	10	5.311875
2008	29	10	2.91
2008	30	10	1.5025
2008	31	10	4.070833333
2008	1	11	5.906458333
2008	2	11	8.059375
2008	3	11	8.2375
2008	4	11	6.190625
2008	5	11	8.055416667
2008	6	11	9.309375
2008	7	11	9.224166667
2008	8	11	8.444583333
2008	9	11	10.18979167
2008	10	11	12.90875
2008	11	11	10.24416667
2008	12	11	8.283333333
2008	13	11	8.256041667
2008	14	11	8.244166667
2008	15	11	10.80020833
2008	16	11	9.772708333
2008	17	11	6.691041667
2008	18	11	6.735625
2008	19	11	8.067708333
2008	20	11	9.931041667
2008	21	11	6.981458333
2008	22	11	1.314583333
2008	23	11	0.27875
2008	24	11	1.298958333
2008	25	11	3.11625
2008	26	11	4.666875
2008	27	11	4.910416667
2008	28	11	2.9525
2008	29	11	1.948541667
2008	30	11	1.114791667
2008	1	12	3.787916667
2008	2	12	3.71375
2008	3	12	2.553958333
2008	4	12	1.915208333
2008	5	12	5.208541667
2008	6	12	4.912083333
2008	7	12	5.101666667
2008	8	12	0.414791667
2008	9	12	1.257708333
2008	10	12	2.392083333
2008	11	12	2.367083333
2008	12	12	1.065833333
2008	13	12	-0.792708333
2008	14	12	2.815416667
2008	15	12	1.520208333
2008	16	12	1.707916667
2008	17	12	1.938541667
2008	18	12	3.665208333
2008	19	12	6.626458333
2008	20	12	8.345833333
2008	21	12	8.808958333
2008	22	12	9.014583333
2008	23	12	6.274791667
2008	24	12	6.449375
2008	25	12	3.62
2008	26	12	-0.663958333
2008	27	12	-2.664791667
2008	28	12	-3.072708333
2008	29	12	-3.810208333
2008	30	12	-3.417708333
2008	31	12	-4.21125
2009	1	1	-2.858723404
2009	2	1	-0.403541667
2009	3	1	-3.020625
2009	4	1	0.350625
2009	5	1	-1.528541667
2009	6	1	-7.243125
2009	7	1	-3.81875
2009	8	1	-3.608333333
2009	9	1	-8.423333333
2009	10	1	-8.285
2009	11	1	-1.743333333
2009	12	1	4.335
2009	13	1	4.046666667
2009	14	1	3.435625
2009	15	1	3.061666667
2009	16	1	1.585416667
2009	17	1	5.07125
2009	18	1	6.150416667
2009	19	1	5.042291667
2009	20	1	4.035416667
2009	21	1	3.138125
2009	22	1	3.718541667
2009	23	1	5.151875
2009	24	1	3.377291667
2009	25	1	2.338333333
2009	26	1	1.569375
2009	27	1	-1.618541667
2009	28	1	-0.560625
2009	29	1	-0.763958333
2009	30	1	-0.033333333
2009	31	1	-0.395625
2009	1	2	-1.457708333
2009	2	2	0.02125
2009	3	2	1.540833333
2009	4	2	-0.46375
2009	5	2	3.226458333
2009	6	2	5.39625
2009	7	2	2.9525
2009	8	2	1.985833333
2009	9	2	2.599791667
2009	10	2	4.934375
2009	11	2	2.395833333
2009	12	2	1.128541667
2009	13	2	0.966875
2009	14	2	0.645
2009	15	2	1.006041667
2009	16	2	5.2675
2009	17	2	5.1825
2009	18	2	0.102708333
2009	19	2	1.119375
2009	20	2	4.750208333
2009	21	2	4.810625
2009	22	2	6.0125
2009	23	2	5.2625
2009	24	2	3.791666667
2009	25	2	3.940833333
2009	26	2	6.507083333
2009	27	2	6.820416667
2009	28	2	7.2725
2009	1	3	6.841458333
2009	2	3	6.385
2009	3	3	5.531875
2009	4	3	5.647708333
2009	5	3	4.013125
2009	6	3	4.683125
2009	7	3	4.642708333
2009	8	3	8.066666667
2009	9	3	5.550416667
2009	10	3	5.561875
2009	11	3	6.244791667
2009	12	3	7.672291667
2009	13	3	8.589375
2009	14	3	8.641041667
2009	15	3	8.576666667
2009	16	3	6.587708333
2009	17	3	8.604583333
2009	18	3	6.626458333
2009	19	3	7.426041667
2009	20	3	5.507916667
2009	21	3	6.20125
2009	22	3	6.939375
2009	23	3	7.22212766
2009	24	3	4.265128205
2009	25	3	5.647083333
2009	26	3	6.647083333
2009	27	3	7.026041667
2009	28	3	5.2575
2009	29	3	5.5575
2009	30	3	5.383958333
2009	31	3	7.984468085
2009	1	4	9.971875
2009	2	4	11.94854167
2009	3	4	12.93666667
2009	4	4	9.657916667
2009	5	4	11.4125
2009	6	4	13.41354167
2009	7	4	11.66583333
2009	8	4	9.265833333
2009	9	4	12.26229167
2009	10	4	17.77354167
2009	11	4	17.29875
2009	12	4	13.91041667
2009	13	4	11.59229167
2009	14	4	12.50642857
2009	20	4	16.74730769
2009	21	4	12.65645833
2009	22	4	10.31125
2009	23	4	9.857291667
2009	24	4	12.70145833
2009	25	4	13.11104167
2009	26	4	12.18333333
2009	27	4	11.38458333
2009	28	4	9.815416667
2009	29	4	11.32833333
2009	30	4	13.5225
2009	1	5	14.86458333
2009	2	5	12.34125
2009	3	5	10.87541667
2009	4	5	9.934375
2009	5	5	11.15875
2009	6	5	12.69375
2009	7	5	13.979375
2009	8	5	12.87958333
2009	9	5	11.55333333
2009	10	5	14.99916667
2009	11	5	13.21625
2009	12	5	11.47041667
2009	13	5	15.86729167
2009	14	5	16.09468085
2009	15	5	13.28479167
2009	16	5	11.64291667
2009	17	5	13.43770833
2009	18	5	13.41145833
2009	19	5	14.37541667
2009	20	5	15.55166667
2009	21	5	14.92291667
2009	22	5	13.61604167
2009	23	5	15.805
2009	24	5	17.959375
2009	25	5	19.34416667
2009	26	5	14.50208333
2009	27	5	11.616875
2009	28	5	14.48416667
2009	29	5	16.16229167
2009	30	5	16.725625
2009	31	5	17.686875
2009	1	6	19.14083333
2009	2	6	16.25729167
2009	3	6	12.70229167
2009	4	6	10.600625
2009	5	6	11.06229167
2009	6	6	11.48479167
2009	7	6	11.5955814
2009	9	6	14.68818182
2009	10	6	13.7672
2009	11	6	11.62375
2009	12	6	10.02
2009	16	6	16.5795
2009	17	6	17.45916667
2009	18	6	17.39791667
2009	19	6	15.03729167
2009	20	6	14.48791667
2009	21	6	14.26145833
2009	22	6	14.02791667
2009	23	6	15.939375
2009	24	6	18.30041667
2009	25	6	20.19020833
2009	26	6	21.06229167
2009	27	6	19.4825
2009	28	6	19.39541667
2009	29	6	19.76979167
2009	30	6	21.24375
2009	1	7	20.50787234
2009	2	7	23.32416667
2009	3	7	22.11145833
2009	4	7	20.19291667
2009	5	7	20.59895833
2009	6	7	18.44583333
2009	7	7	15.1504878
2009	10	7	14.43107143
2009	11	7	15.05354167
2009	12	7	17.09166667
2009	13	7	17.875
2009	14	7	19.95291667
2009	15	7	20.05020833
2009	16	7	20.40604167
2009	17	7	19.109375
2009	18	7	16.07104167
2009	19	7	16.34145833
2009	20	7	17.14604167
2009	21	7	19.59972222
2009	28	7	20.03043478
2009	29	7	19.40041667
2009	30	7	17.06083333
2009	31	7	16.13229167
2009	1	8	19.70604167
2009	2	8	16.77770833
2009	3	8	16.82375
2009	4	8	19.39916667
2009	5	8	21.49166667
2009	6	8	23.61645833
2009	7	8	20.89770833
2009	8	8	18.63041667
2009	9	8	17.45958333
2009	10	8	18.48083333
2009	11	8	17.89041667
2009	12	8	17.46
2009	13	8	17.22145833
2009	14	8	17.33666667
2009	15	8	20.67541667
2009	16	8	19.45958333
2009	17	8	17.45104167
2009	18	8	19.24416667
2009	19	8	22.85895833
2009	20	8	23.65354167
2009	21	8	17.44770833
2009	22	8	16.95604167
2009	23	8	19.451875
2009	24	8	20.5325
2009	25	8	17.658125
2009	26	8	17.954375
2009	27	8	18.87708333
2009	28	8	17.27458333
2009	29	8	14.125
2009	30	8	15.35583333
2009	31	8	19.22291667
2009	1	9	17.43708333
2009	2	9	16.36916667
2009	3	9	15.28166667
2009	4	9	13.501875
2009	5	9	14.56375
2009	6	9	15.03625
2009	7	9	17.59083333
2009	8	9	20.44604167
2009	9	9	18.25770833
2009	10	9	15.85083333
2009	11	9	14.384375
2009	12	9	14.75354167
2009	13	9	13.54333333
2009	14	9	14.26791667
2009	15	9	13.82104167
2009	16	9	15.80895833
2009	17	9	14.06083333
2009	18	9	14.71583333
2009	19	9	18.72291667
2009	20	9	16.96583333
2009	21	9	15.70833333
2009	22	9	15.44020833
2009	23	9	14.93791667
2009	24	9	15.484375
2009	25	9	13.95166667
2009	26	9	13.87645833
2009	27	9	14.53104167
2009	28	9	14.299375
2009	29	9	15.036875
2009	30	9	15.51791667
2009	1	10	13.819375
2009	2	10	11.33854167
2009	3	10	12.43979167
2009	4	10	13.13166667
2009	5	10	10.959375
2009	6	10	13.79208333
2009	7	10	17.23791667
