treatment,day,DOMaddition,DOM,bact_DOM,bact,fungi,resp_substrate,resp_soil_baseline,resp_soil,POM,MAOMs,MAOMp,MAOM
control,114,0,0.5074984682735008,0.5517253042282017,7.399560089822391,0.41493933852138826,0.0,2.323452342019891,3.527228799399418,9824.659868365232,15826.989813418866,8407.189546894144,24234.17936031301
control,115,0,0.5069526136114251,0.5510393782666569,7.396970268057128,0.4047139963705008,0.0,2.3196022120237254,3.4927602310422023,9822.868423488428,15825.31966439522,8407.172427508092,24232.49209190331
control,116,0,0.5064224246362288,0.5503739556257858,7.394463305851469,0.3947575799025538,0.0,2.3158589276934456,3.459205790140256,9821.101138042734,15823.65808820502,8407.155742344135,24230.813830549156
control,117,0,0.5059073276203899,0.5497282597799544,7.39203531540872,0.3850622022702489,0.0,2.31221886332227,3.4265381087835465,9819.357375589916,15822.004858956396,8407.13948009773,24229.144339054124
control,118,0,0.5054067734914064,0.5491015486673524,7.38968260534025,0.37562024699221697,0.0,2.308678538998798,3.3947307829254685,9817.636518463807,15820.35975753679,8407.123629791111,24227.4833873279
control,119,0,0.5049202366265275,0.5484931129524434,7.387401670216064,0.3664243568331146,0.0,2.3052346137837914,3.3637583316765225,9815.937967121765,15818.72257137387,8407.10818076226,24225.830752136128
control,120,0,0.5044472137126957,0.5479022743857086,7.385189180699671,0.3574674232281502,0.0,2.301883879248157,3.333596158603103,9814.261139523036,15817.093094206517,8407.09312265434,24224.186216860857
control,121,0,0.5039872226678288,0.5473283842546575,7.383041974232421,0.34874257622113985,0.0,2.298623253350855,3.304220514741918,9812.605470532839,15815.471125865424,8407.078445405537,24222.54957127096
control,122,0,0.5035398016198266,0.5467708219204945,7.380957046234797,0.34024317488717626,0.0,2.2954497746368285,3.2756084635713743,9810.970411350803,15813.856472062818,8407.064139239325,24220.920611302143
control,123,0,0.5031045079399222,0.5462289934352146,7.378931541794174,0.33196279821283636,0.0,2.292360596736385,3.247737847918061,9809.355428962432,15812.248944190786,8407.050194655092,24219.299138845876
control,124,0,0.5026809173272127,0.5457023302342527,7.37696274781058,0.32389523640856366,0.0,2.289352983148604,3.2205872580599615,9807.760005612765,15810.648359127918,8407.036602419168,24217.684961547086
control,125,0,0.5022686229414092,0.545190287900144,7.375048085573751,0.3160344826294525,0.0,2.2864243022925015,3.194136001763165,9806.183638300914,15809.054539053735,8407.023353556177,24216.077892609912
control,126,0,0.5018672345810328,0.544692344992951,7.373185103746456,0.3083747250821412,0.0,2.283572022810698,3.1683640754785056,9804.625838294638,15807.467311270626,8407.010439340725,24214.477750611353
control,127,0,0.5014763779044578,0.5442080019434969,7.371371471730677,0.30091033949689927,0.0,2.2807937091112875,3.1432521370215203,9803.086130663978,15805.886508032887,8406.997851289429,24212.884359322314
control,128,0,0.501095693691366,0.5437367800057015,7.3696049733946145,0.2936358819452758,0.0,2.2780870171345287,3.1187814795689497,9801.564053833004,15804.31196638254,8406.98558115322,24211.29754753576
control,129,0,0.5007248371423277,0.5432782202645597,7.36788350113992,0.28654608198487197,0.0,2.275449690331765,3.0949340067682503,9800.059159148923,15802.743527991626,8406.973620909952,24209.71714890158
control,130,0,0.5003634772143657,0.5428318826965253,7.366205050289744,0.2796358361139153,0.0,2.2728795558448125,3.0716922091730017,9798.571010467622,15801.181039010631,8406.96196275729,24208.143001767923
control,131,0,0.5000112959904887,0.5423973452792673,7.364567713779449,0.2729002015193517,0.0,2.2703745208747064,3.0490391415758475,9797.099183755035,15799.624349922819,8406.95059910586,24206.574949028676
control,132,0,0.49966798808130586,0.5419742031479642,7.362969677132861,0.2663343901031431,0.0,2.2679325692294463,3.026958401415759,9795.64326670359,15798.073315404174,8406.939522572637,24205.01283797681
control,133,0,0.499333260056946,0.5415620677954743,7.36140921370802,0.25993376277236224,0.0,2.2655517580409406,3.005434108361423,9794.202858362896,15796.52779418867,8406.928725974605,24203.456520163276
control,134,0,0.49900682990761086,0.5411605663138925,7.359884680197306,0.2536938239795244,0.0,2.2632302146419767,2.984450884493784,9792.777568784306,15794.987648938688,8406.918202322619,24201.905851261305
control,135,0,0.4986884265311965,0.5407693406751534,7.358394512367754,0.24761021650038478,0.0,2.2609661335945743,2.9639938356439854,9791.367018678508,15793.452746120283,8406.907944815499,24200.360690935784
control,136,0,0.49837778924650333,0.5403880470484905,7.3569372210281845,0.24167871643717137,0.0,2.2587577738616,2.9440485334242537,9789.970839085681,15791.92295588315,8406.897946834348,24198.820902717496
control,137,0,0.4980746673306477,0.5400163551526914,7.355511388210557,0.23589522843591415,0.0,2.2566034561139845,2.924600998056092,9788.58867105768,15790.398151945032,8406.888201937043,24197.286353882075
control,138,0,0.4977788195793668,0.5396539476412148,7.354115663553731,0.2302557811071791,0.0,2.2545015601663536,2.9056376819496945,9787.220165351706,15788.878211480394,8406.878703852952,24195.756915333346
control,139,0,0.49749001388898545,0.5393005195183552,7.352748760878455,0.22475652264012225,0.0,2.2524505225342732,2.88714545406442,9785.864982134926,15787.3630150132,8406.869446477815,24194.232461491014
control,140,0,0.4972080268588851,0.5389557775847473,7.35140945494309,0.2193937166003468,0.0,2.250448834106727,2.8691115849674045,9784.522790699568,15785.852446313535,8406.86042386881,24192.712870182346
control,141,0,0.49693264341338295,0.5386194399106035,7.3500965783701595,0.21416373790257884,0.0,2.2484950379277997,2.851523732206095,9783.193269188263,15784.346392298039,8406.851630239791,24191.19802253783
control,142,0,0.4966636564419896,0.5382912353351765,7.348809018734404,0.20906306894967694,0.0,2.246587727081885,2.834369926780401,9781.876104328881,15782.844742933874,8406.843059956693,24189.687802890567
control,143,0,0.4964008664570748,0.5379709029910265,7.34754571580353,0.20408829592995828,0.0,2.244725542677053,2.817638559915923,9780.570991178636,15781.347391146102,8406.834707533073,24188.182098679175
control,144,0,0.49614408126802545,0.5376581918517521,7.3463056589233595,0.1992361052652647,0.0,2.24290717192153,2.8013183702834135,9779.277632877169,15779.854232728392,8406.82656762584,24186.680800354232
control,145,0,0.49589311567103156,0.5373528603019305,7.345087884539557,0.19450328020260405,0.0,2.241131346288517,2.7853984321115277,9777.995740407974,15778.36516625682,8406.818635031088,24185.18380128791
control,146,0,0.4956477911536835,0.5370546757280764,7.343891473848547,0.18988669754259008,0.0,2.2393968397648334,2.7698681432824546,9776.7250323682,15776.880093006745,8406.8109046801,24183.690997686845
control,147,0,0.4954079356136122,0.5367634141295033,7.342715550570657,0.18538332449826855,0.0,2.2377024671791403,2.7547172145369205,9775.465234746016,15775.398916872491,8406.80337163546,24182.20228850795
control,148,0,0.49517338309044423,0.5364788597480339,7.341559278838897,0.1809902156782594,0.0,2.2360470826057197,2.739935658501722,9774.216080705719,15773.921544289886,8406.796031087315,24180.717575377203
control,149,0,0.49494397351038644,0.536200804715564,7.340421861197191,0.1767045101884671,0.0,2.234429577840009,2.72551377955359,9772.977310379954,15772.44788416141,8406.788878349747,24179.23676251116
control,150,0,0.4947195524427901,0.5359290487185446,7.339302536702162,0.17252342884691454,0.0,2.2328488809423037,2.711442163949581,9771.748670668889,15770.977847783908,8406.781908857267,24177.759756641175
control,151,0,0.4944999708680822,0.5356633986784973,7.338200579122963,0.1684442715065403,0.0,2.231303954846229,2.6977116704462984,9770.529915045992,15769.511348778748,8406.775118161415,24176.28646694016
control,152,0,0.4942850849564851,0.535403668447727,7.3371152952339145,0.16446441448106855,0.0,2.2297937960287735,2.6843134211026762,9769.320803370296,15768.048303024327,8406.768501927487,24174.816804951814
control,153,0,0.49407475585697674,0.5351496785194457,7.336046023194992,0.16058130806931306,0.0,2.228317433238844,2.6712387926020775,9768.121101704766,15766.588628590867,8406.762055931353,24173.350684522222
control,154,0,0.49386884949597315,0.5349012557515628,7.334992131015519,0.15679247417351555,0.0,2.2268739262814674,2.6584794079018987,9766.930582140572,15765.132245677345,8406.755776056374,24171.88802173372
