treatment,day,DOMaddition,DOM,bact_DOM,bact,fungi,respSubstrate,baselineResp,respSoil,POM,MAOMs,MAOMp,MAOM
15 S LL A,19,0.00000,37.49849,1.48451,4.38943,4.35168,0.00018,0.00090,0.00161,16.28768,20.16169,11.54506,31.70675
15 S LL A,20,0.00000,38.09444,1.41536,4.12302,4.30460,0.00017,0.00087,0.00158,16.28757,20.16152,11.54509,31.70661
15 S LL A,21,0.00000,38.65882,1.35291,3.87856,4.25943,0.00017,0.00083,0.00155,16.28746,20.16134,11.54512,31.70646
15 S LL A,22,0.00000,39.19422,1.29653,3.65417,4.21609,0.00017,0.00080,0.00153,16.28734,20.16117,11.54516,31.70633
15 S LL A,23,0.00000,39.70300,1.24564,3.44812,4.17448,0.00017,0.00078,0.00150,16.28723,20.16099,11.54519,31.70619
15 S LL A,24,0.00000,40.18731,1.19972,3.25883,4.13454,0.00017,0.00075,0.00148,16.28712,20.16082,11.54523,31.70605
15 S LL A,25,0.00000,40.64913,1.15828,3.08486,4.09619,0.00017,0.00073,0.00146,16.28701,20.16065,11.54526,31.70591
15 S LL A,26,0.00000,41.09026,1.12091,2.92491,4.05936,0.00016,0.00071,0.00144,16.28690,20.16048,11.54530,31.70578
15 S LL A,27,0.00000,41.51232,1.08722,2.77776,4.02399,0.00016,0.00069,0.00143,16.28679,20.16031,11.54534,31.70565
15 S LL A,28,5.71250,47.61817,1.05893,2.64234,3.99007,0.00027,0.00067,0.00156,16.28667,20.16014,11.54538,31.70552
15 S LL A,29,0.00000,47.99556,1.03346,2.51763,3.95749,0.00027,0.00065,0.00154,16.28656,20.15997,11.54542,31.70539
15 S LL A,30,0.00000,48.35821,1.01055,2.40271,3.92617,0.00026,0.00064,0.00153,16.28645,20.15980,11.54546,31.70527
15 S LL A,31,0.00000,48.70725,0.98996,2.29677,3.89608,0.00026,0.00062,0.00152,16.28634,20.15963,11.54551,31.70514
15 S LL A,32,0.00000,49.04370,0.97147,2.19903,3.86715,0.00026,0.00061,0.00151,16.28623,20.15947,11.54555,31.70502
15 S LL A,33,0.00000,49.36850,0.95490,2.10880,3.83934,0.00026,0.00060,0.00150,16.28612,20.15930,11.54559,31.70489
15 S LL A,34,0.00000,49.68250,0.94007,2.02546,3.81261,0.00026,0.00059,0.00149,16.28601,20.15914,11.54564,31.70477
15 S LL A,35,0.00000,49.98649,0.92682,1.94842,3.78690,0.00026,0.00057,0.00148,16.28590,20.15897,11.54568,31.70465
15 S LL A,36,0.00000,50.28120,0.91502,1.87717,3.76218,0.00026,0.00056,0.00147,16.28580,20.15881,11.54572,31.70453
15 S LL A,37,0.00000,50.56727,0.90452,1.81123,3.73840,0.00025,0.00056,0.00146,16.28569,20.15864,11.54577,31.70441
15 S LL A,38,0.00000,50.84532,0.89523,1.75015,3.71553,0.00025,0.00055,0.00145,16.28558,20.15848,11.54581,31.70429
15 S LL A,39,0.00000,51.11589,0.88703,1.69355,3.69352,0.00025,0.00054,0.00145,16.28547,20.15832,11.54586,31.70418
15 S LL A,40,0.00000,51.37951,0.87983,1.64105,3.67235,0.00025,0.00053,0.00144,16.28537,20.15816,11.54590,31.70406
15 S LL A,41,0.00000,51.63663,0.87353,1.59232,3.65198,0.00025,0.00053,0.00144,16.28526,20.15800,11.54595,31.70394
15 S LL A,42,5.71250,57.59037,0.86956,1.54709,3.63243,0.00035,0.00052,0.00155,16.28515,20.15784,11.54600,31.70383
15 S LL A,43,0.00000,57.82608,0.86624,1.50505,3.61362,0.00035,0.00051,0.00154,16.28505,20.15768,11.54605,31.70372
15 S LL A,44,0.00000,58.05662,0.86350,1.46596,3.59551,0.00035,0.00051,0.00154,16.28494,20.15752,11.54610,31.70362
15 S LL A,45,0.00000,58.28232,0.86129,1.42958,3.57807,0.00035,0.00050,0.00154,16.28483,20.15736,11.54615,31.70351
15 S LL A,46,0.00000,58.50347,0.85958,1.39570,3.56129,0.00034,0.00050,0.00153,16.28473,20.15720,11.54620,31.70340
15 S LL A,47,0.00000,58.72036,0.85832,1.36414,3.54513,0.00034,0.00049,0.00153,16.28462,20.15705,11.54625,31.70329
15 S LL A,48,0.00000,58.93326,0.85748,1.33471,3.52957,0.00034,0.00049,0.00153,16.28451,20.15689,11.54630,31.70319
15 S LL A,49,0.00000,59.14239,0.85701,1.30726,3.51458,0.00034,0.00049,0.00153,16.28441,20.15673,11.54635,31.70308
15 S LL A,50,0.00000,59.34799,0.85689,1.28163,3.50015,0.00034,0.00048,0.00153,16.28430,20.15658,11.54640,31.70298
15 S LL A,51,0.00000,59.55026,0.85708,1.25770,3.48624,0.00034,0.00048,0.00153,16.28420,20.15642,11.54645,31.70287
15 S LL A,52,0.00000,59.74939,0.85756,1.23533,3.47285,0.00034,0.00048,0.00152,16.28409,20.15626,11.54650,31.70277
15 S LL A,53,0.00000,59.94557,0.85831,1.21441,3.45995,0.00034,0.00047,0.00152,16.28399,20.15611,11.54655,31.70266
15 S LL A,54,0.00000,60.13896,0.85931,1.19484,3.44752,0.00034,0.00047,0.00152,16.28389,20.15596,11.54661,31.70256
15 S LL A,55,0.00000,60.32971,0.86052,1.17653,3.43554,0.00034,0.00047,0.00152,16.28378,20.15580,11.54666,31.70246
15 S LL A,56,5.71250,66.22131,0.86319,1.15939,3.42406,0.00043,0.00046,0.00162,16.28368,20.15565,11.54671,31.70236
15 S LL A,57,0.00000,66.39815,0.86596,1.14333,3.41300,0.00043,0.00046,0.00162,16.28357,20.15549,11.54677,31.70226
15 S LL A,58,0.00000,66.57283,0.86883,1.12828,3.40234,0.00043,0.00046,0.00162,16.28347,20.15534,11.54683,31.70217
15 S LL A,59,0.00000,66.74547,0.87178,1.11416,3.39207,0.00043,0.00046,0.00162,16.28336,20.15519,11.54689,31.70207
15 S LL A,60,0.00000,66.91618,0.87481,1.10092,3.38217,0.00043,0.00046,0.00162,16.28326,20.15503,11.54694,31.70198
15 S LL A,61,0.00000,67.08506,0.87790,1.08849,3.37262,0.00043,0.00045,0.00162,16.28315,20.15488,11.54700,31.70188
15 S LL A,62,0.00000,67.25220,0.88106,1.07682,3.36342,0.00043,0.00045,0.00162,16.28305,20.15473,11.54706,31.70179
15 S LL A,63,0.00000,67.41768,0.88427,1.06586,3.35455,0.00043,0.00045,0.00162,16.28295,20.15458,11.54712,31.70169
15 S LL A,64,0.00000,67.58158,0.88753,1.05556,3.34600,0.00043,0.00045,0.00162,16.28284,20.15443,11.54717,31.70160
15 S LL A,65,0.00000,67.74399,0.89084,1.04587,3.33776,0.00043,0.00045,0.00163,16.28274,20.15427,11.54723,31.70151
15 S LL A,66,0.00000,67.90497,0.89418,1.03677,3.32981,0.00043,0.00045,0.00163,16.28264,20.15412,11.54729,31.70141
15 S LL A,67,0.00000,68.06459,0.89756,1.02821,3.32215,0.00043,0.00045,0.00163,16.28253,20.15397,11.54735,31.70132
15 S LL A,68,0.00000,68.22291,0.90098,1.02015,3.31476,0.00042,0.00045,0.00163,16.28243,20.15382,11.54741,31.70123
15 S LL A,69,0.00000,68.37999,0.90442,1.01257,3.30764,0.00042,0.00044,0.00163,16.28233,20.15367,11.54746,31.70114
15 S LL A,70,5.71250,74.23958,0.90902,1.00544,3.30082,0.00052,0.00044,0.00171,16.28222,20.15352,11.54753,31.70105
15 S LL A,71,0.00000,74.38560,0.91358,0.99873,3.29426,0.00052,0.00044,0.00172,16.28212,20.15337,11.54759,31.70096
15 S LL A,72,0.00000,74.53061,0.91809,0.99241,3.28792,0.00052,0.00044,0.00172,16.28201,20.15322,11.54766,31.70087
15 S LL A,73,0.00000,74.67465,0.92255,0.98646,3.28181,0.00052,0.00044,0.00172,16.28191,20.15307,11.54772,31.70079
15 S LL A,74,0.00000,74.81775,0.92697,0.98085,3.27592,0.00052,0.00044,0.00172,16.28181,20.15292,11.54778,31.70070
15 S LL A,75,0.00000,74.95996,0.93135,0.97557,3.27024,0.00052,0.00044,0.00173,16.28170,20.15277,11.54785,31.70062
15 S LL A,76,0.00000,75.10131,0.93568,0.97058,3.26476,0.00051,0.00044,0.00173,16.28160,20.15262,11.54791,31.70053
15 S LL A,77,0.00000,75.24183,0.93998,0.96588,3.25947,0.00051,0.00044,0.00173,16.28150,20.15247,11.54798,31.70045
15 S LL A,78,0.00000,75.38157,0.94424,0.96145,3.25437,0.00051,0.00044,0.00173,16.28139,20.15232,11.54804,31.70036
15 S LL A,79,0.00000,75.52054,0.94846,0.95727,3.24945,0.00051,0.00044,0.00174,16.28129,20.15217,11.54811,31.70028
15 S LL A,80,0.00000,75.65879,0.95265,0.95333,3.24470,0.00051,0.00044,0.00174,16.28119,20.15202,11.54817,31.70019
15 S LL A,81,0.00000,75.79633,0.95680,0.94961,3.24012,0.00051,0.00044,0.00174,16.28108,20.15187,11.54824,31.70011
15 S LL A,82,0.00000,75.93319,0.96092,0.94610,3.23571,0.00051,0.00044,0.00175,16.28098,20.15172,11.54830,31.70002
15 S LL A,83,0.00000,76.06939,0.96501,0.94279,3.23144,0.00051,0.00044,0.00175,16.28088,20.15157,11.54837,31.69994
15 S LL A,84,5.71250,81.90886,0.97016,0.93968,3.22739,0.00060,0.00044,0.00182,16.28077,20.15142,11.54844,31.69986
15 S LL A,85,0.00000,82.03528,0.97522,0.93674,3.22348,0.00060,0.00044,0.00182,16.28067,20.15127,11.54851,31.69978
15 S LL A,86,0.00000,82.16117,0.98018,0.93397,3.21971,0.00060,0.00044,0.00183,16.28056,20.15113,11.54858,31.69970
15 S LL A,87,0.00000,82.28655,0.98507,0.93135,3.21607,0.00060,0.00044,0.00183,16.28046,20.15098,11.54865,31.69962
15 S LL A,88,0.00000,82.41143,0.98987,0.92888,3.21256,0.00060,0.00044,0.00183,16.28036,20.15083,11.54872,31.69955
15 S LL A,89,0.00000,82.53583,0.99460,0.92654,3.20918,0.00060,0.00044,0.00184,16.28025,20.15068,11.54879,31.69947
15 S LL A,90,0.00000,82.65976,0.99925,0.92434,3.20591,0.00060,0.00044,0.00184,16.28015,20.15053,11.54886,31.69939
15 S LL A,91,0.00000,82.78324,1.00384,0.92226,3.20275,0.00060,0.00044,0.00184,16.28004,20.15038,11.54893,31.69931
15 S LL A,92,0.00000,82.90628,1.00837,0.92029,3.19971,0.00060,0.00043,0.00185,16.27994,20.15023,11.54900,31.69924
15 S LL A,93,0.00000,83.02889,1.01284,0.91843,3.19677,0.00060,0.00043,0.00185,16.27984,20.15008,11.54907,31.69916
15 S LL A,94,0.00000,83.15108,1.01725,0.91668,3.19394,0.00060,0.00043,0.00185,16.27973,20.14994,11.54915,31.69908
15 S LL A,95,0.00000,83.27287,1.02161,0.91502,3.19120,0.00060,0.00043,0.00186,16.27963,20.14979,11.54922,31.69901
15 S LL A,96,0.00000,83.39427,1.02592,0.91346,3.18856,0.00060,0.00043,0.00186,16.27952,20.14964,11.54929,31.69893
15 S LL A,97,0.00000,83.51529,1.03018,0.91198,3.18602,0.00060,0.00043,0.00186,16.27942,20.14949,11.54936,31.69885
15 S LL A,98,5.71250,89.33996,1.03545,0.91059,3.18362,0.00068,0.00043,0.00193,16.27932,20.14934,11.54944,31.69878
15 S LL A,99,0.00000,89.45182,1.04062,0.90929,3.18131,0.00068,0.00044,0.00193,16.27921,20.14919,11.54952,31.69871
15 S LL A,100,0.00000,89.56338,1.04568,0.90805,3.17907,0.00068,0.00044,0.00193,16.27911,20.14904,11.54959,31.69864
15 S LL A,101,0.00000,89.67464,1.05066,0.90689,3.17692,0.00068,0.00044,0.00194,16.27900,20.14890,11.54967,31.69857
15 S LL A,102,0.00000,89.78562,1.05554,0.90579,3.17484,0.00068,0.00044,0.00194,16.27890,20.14875,11.54975,31.69850
15 S LL A,103,0.00000,89.89631,1.06034,0.90475,3.17283,0.00068,0.00044,0.00194,16.27879,20.14860,11.54982,31.69842
15 S LL A,104,0.00000,90.00672,1.06507,0.90376,3.17089,0.00068,0.00044,0.00195,16.27869,20.14845,11.54990,31.69835
15 S LL A,105,0.00000,90.11686,1.06972,0.90283,3.16902,0.00068,0.00044,0.00195,16.27858,20.14830,11.54998,31.69828
15 S LL A,106,0.00000,90.22673,1.07430,0.90196,3.16722,0.00068,0.00044,0.00195,16.27848,20.14815,11.55006,31.69821
15 S LL A,107,0.00000,90.33633,1.07882,0.90113,3.16548,0.00068,0.00044,0.00196,16.27838,20.14801,11.55014,31.69814
15 S LL A,108,0.00000,90.44568,1.08328,0.90035,3.16380,0.00068,0.00044,0.00196,16.27827,20.14786,11.55021,31.69807
15 S LL A,109,0.00000,90.55476,1.08768,0.89961,3.16218,0.00068,0.00044,0.00196,16.27817,20.14771,11.55029,31.69800
15 S LL A,110,0.00000,90.66360,1.09202,0.89891,3.16061,0.00068,0.00044,0.00197,16.27806,20.14756,11.55037,31.69793
15 S LL A,111,0.00000,90.77219,1.09632,0.89825,3.15910,0.00068,0.00044,0.00197,16.27796,20.14741,11.55045,31.69786
15 S LL A,112,5.71250,96.58466,1.10160,0.89764,3.15770,0.00077,0.00044,0.00203,16.27785,20.14727,11.55053,31.69780
15 S LL A,113,0.00000,96.68443,1.10676,0.89707,3.15635,0.00077,0.00044,0.00204,16.27775,20.14712,11.55062,31.69773
15 S LL A,114,0.00000,96.78403,1.11183,0.89653,3.15505,0.00077,0.00044,0.00204,16.27764,20.14697,11.55070,31.69767
15 S LL A,115,0.00000,96.88344,1.11681,0.89601,3.15379,0.00076,0.00044,0.00204,16.27754,20.14682,11.55078,31.69760
15 S LL A,116,0.00000,96.98266,1.12169,0.89553,3.15258,0.00076,0.00044,0.00205,16.27743,20.14667,11.55087,31.69754
15 S LL A,117,0.00000,97.08171,1.12650,0.89508,3.15141,0.00076,0.00044,0.00205,16.27732,20.14652,11.55095,31.69747
15 S LL A,118,0.00000,97.18057,1.13122,0.89465,3.15028,0.00076,0.00044,0.00205,16.27722,20.14638,11.55103,31.69741
15 S LL A,119,0.00000,97.27925,1.13587,0.89424,3.14919,0.00076,0.00044,0.00206,16.27711,20.14623,11.55112,31.69735
15 S LL A,120,0.00000,97.37775,1.14046,0.89386,3.14814,0.00076,0.00044,0.00206,16.27701,20.14608,11.55120,31.69728
15 S LL A,121,0.00000,97.47607,1.14498,0.89350,3.14712,0.00076,0.00044,0.00206,16.27690,20.14593,11.55129,31.69722
15 S LL A,122,0.00000,97.57421,1.14944,0.89316,3.14614,0.00076,0.00044,0.00207,16.27680,20.14578,11.55137,31.69715
15 S LL A,123,0.00000,97.67218,1.15384,0.89284,3.14519,0.00076,0.00044,0.00207,16.27669,20.14563,11.55146,31.69709
15 S LL A,124,0.00000,97.76997,1.15819,0.89253,3.14428,0.00076,0.00044,0.00207,16.27659,20.14549,11.55154,31.69703
15 S LL A,125,0.00000,97.86758,1.16248,0.89225,3.14340,0.00076,0.00044,0.00208,16.27648,20.14534,11.55163,31.69696
15 S LL A,126,5.71250,103.66921,1.16774,0.89199,3.14261,0.00085,0.00044,0.00214,16.27637,20.14519,11.55172,31.69691
15 S LL A,127,0.00000,103.75821,1.17289,0.89175,3.14184,0.00085,0.00044,0.00214,16.27627,20.14504,11.55181,31.69685
15 S LL A,128,0.00000,103.84709,1.17795,0.89153,3.14111,0.00084,0.00044,0.00214,16.27616,20.14489,11.55190,31.69679
15 S LL A,129,0.00000,103.93585,1.18291,0.89131,3.14040,0.00084,0.00044,0.00215,16.27606,20.14474,11.55199,31.69673
15 S LL A,130,0.00000,104.02449,1.18778,0.89111,3.13971,0.00084,0.00044,0.00215,16.27595,20.14460,11.55208,31.69667
15 S LL A,131,0.00000,104.11299,1.19257,0.89093,3.13905,0.00084,0.00044,0.00215,16.27584,20.14445,11.55217,31.69661
15 S LL A,132,0.00000,104.20137,1.19729,0.89075,3.13841,0.00084,0.00044,0.00216,16.27574,20.14430,11.55226,31.69656
15 S LL A,133,0.00000,104.28962,1.20193,0.89058,3.13779,0.00084,0.00044,0.00216,16.27563,20.14415,11.55235,31.69650
15 S LL A,134,0.00000,104.37774,1.20651,0.89043,3.13720,0.00084,0.00044,0.00216,16.27552,20.14400,11.55244,31.69644
15 S LL A,135,0.00000,104.46573,1.21102,0.89028,3.13662,0.00084,0.00044,0.00217,16.27542,20.14385,11.55253,31.69638
15 S LL A,136,0.00000,104.55358,1.21548,0.89015,3.13607,0.00084,0.00044,0.00217,16.27531,20.14370,11.55262,31.69633
15 S LL A,137,0.00000,104.64131,1.21988,0.89002,3.13553,0.00084,0.00044,0.00217,16.27520,20.14356,11.55271,31.69627
15 S LL A,138,0.00000,104.72890,1.22422,0.88990,3.13501,0.00084,0.00044,0.00218,16.27510,20.14341,11.55280,31.69621
15 S LL A,139,0.00000,104.81636,1.22852,0.88978,3.13452,0.00084,0.00045,0.00218,16.27499,20.14326,11.55289,31.69615
15 S LL A,140,5.71250,110.60793,1.23376,0.88969,3.13408,0.00092,0.00045,0.00224,16.27488,20.14311,11.55299,31.69610
15 S LL A,141,0.00000,110.68692,1.23890,0.88961,3.13367,0.00092,0.00045,0.00224,16.27478,20.14296,11.55309,31.69605
15 S LL A,142,0.00000,110.76582,1.24394,0.88953,3.13326,0.00092,0.00045,0.00224,16.27467,20.14281,11.55318,31.69600
15 S LL A,143,0.00000,110.84462,1.24889,0.88945,3.13288,0.00092,0.00045,0.00225,16.27456,20.14266,11.55328,31.69594
15 S LL A,144,0.00000,110.92334,1.25375,0.88938,3.13251,0.00092,0.00045,0.00225,16.27446,20.14252,11.55338,31.69589
15 S LL A,145,0.00000,111.00196,1.25854,0.88932,3.13216,0.00092,0.00045,0.00225,16.27435,20.14237,11.55347,31.69584
15 S LL A,146,0.00000,111.08048,1.26325,0.88926,3.13182,0.00092,0.00045,0.00226,16.27424,20.14222,11.55357,31.69579
15 S LL A,147,0.00000,111.15890,1.26789,0.88920,3.13149,0.00092,0.00045,0.00226,16.27413,20.14207,11.55367,31.69574
15 S LL A,148,0.00000,111.23722,1.27246,0.88915,3.13117,0.00092,0.00045,0.00227,16.27403,20.14192,11.55376,31.69569
15 S LL A,149,0.00000,111.31544,1.27697,0.88910,3.13087,0.00092,0.00045,0.00227,16.27392,20.14177,11.55386,31.69563
15 S LL A,150,0.00000,111.39356,1.28143,0.88906,3.13058,0.00092,0.00045,0.00227,16.27381,20.14162,11.55396,31.69558
15 S LL A,151,0.00000,111.47158,1.28582,0.88902,3.13029,0.00092,0.00045,0.00228,16.27370,20.14148,11.55406,31.69553
15 S LL A,152,0.00000,111.54949,1.29017,0.88898,3.13002,0.00091,0.00045,0.00228,16.27360,20.14133,11.55415,31.69548
15 S LL A,153,0.00000,111.62729,1.29447,0.88895,3.12975,0.00091,0.00045,0.00228,16.27349,20.14118,11.55425,31.69543
15 S LL A,154,5.71250,117.40928,1.29970,0.88893,3.12953,0.00100,0.00045,0.00234,16.27338,20.14103,11.55435,31.69538
15 S LL A,155,0.00000,117.47870,1.30483,0.88892,3.12933,0.00100,0.00045,0.00234,16.27327,20.14088,11.55446,31.69534
15 S LL A,156,0.00000,117.54807,1.30987,0.88891,3.12913,0.00100,0.00045,0.00234,16.27316,20.14073,11.55456,31.69529
15 S LL A,157,0.00000,117.61736,1.31481,0.88890,3.12893,0.00100,0.00045,0.00235,16.27306,20.14058,11.55466,31.69525
15 S LL A,158,0.00000,117.68659,1.31968,0.88889,3.12875,0.00100,0.00045,0.00235,16.27295,20.14043,11.55476,31.69520
15 S LL A,159,0.00000,117.75573,1.32446,0.88888,3.12858,0.00100,0.00045,0.00235,16.27284,20.14029,11.55487,31.69515
15 S LL A,160,0.00000,117.82481,1.32917,0.88887,3.12841,0.00100,0.00045,0.00236,16.27273,20.14014,11.55497,31.69511
15 S LL B,0,5.71250,6.44528,1.84314,5.74535,1.36713,0.00006,0.00081,0.00085,5.42996,6.72172,3.84823,10.56995
15 S LL B,1,0.00000,7.11470,1.69034,5.29495,1.35958,0.00009,0.00076,0.00083,5.42992,6.72165,3.84826,10.56991
15 S LL B,2,0.00000,7.72682,1.55225,4.88283,1.35233,0.00011,0.00071,0.00081,5.42988,6.72159,3.84828,10.56987
15 S LL B,3,0.00000,8.28692,1.42740,4.50574,1.34538,0.00011,0.00066,0.00079,5.42984,6.72153,3.84831,10.56984
15 S LL B,4,0.00000,8.79973,1.31450,4.16068,1.33869,0.00011,0.00062,0.00077,5.42981,6.72146,3.84835,10.56981
15 S LL B,5,0.00000,9.26952,1.21240,3.84490,1.33227,0.00011,0.00058,0.00075,5.42977,6.72140,3.84838,10.56978
15 S LL B,6,0.00000,9.70016,1.12007,3.55592,1.32611,0.00011,0.00054,0.00073,5.42973,6.72134,3.84842,10.56976
15 S LL B,7,0.00000,10.09517,1.03656,3.29142,1.32018,0.00011,0.00051,0.00070,5.42969,6.72127,3.84846,10.56974
15 S LL B,8,0.00000,10.45774,0.96103,3.04932,1.31449,0.00011,0.00048,0.00068,5.42965,6.72121,3.84851,10.56972
15 S LL B,9,0.00000,10.79079,0.89272,2.82770,1.30901,0.00011,0.00045,0.00067,5.42961,6.72114,3.84856,10.56970
15 S LL B,10,0.00000,11.09695,0.83093,2.62481,1.30374,0.00011,0.00043,0.00065,5.42957,6.72108,3.84860,10.56968
15 S LL B,11,0.00000,11.37864,0.77505,2.43903,1.29867,0.00010,0.00040,0.00063,5.42953,6.72102,3.84865,10.56967
15 S LL B,12,0.00000,11.63804,0.72450,2.26891,1.29379,0.00010,0.00038,0.00062,5.42949,6.72096,3.84870,10.56966
15 S LL B,13,0.00000,11.87714,0.67878,2.11309,1.28909,0.00010,0.00036,0.00060,5.42945,6.72089,3.84875,10.56965
15 S LL B,14,5.71250,17.77799,0.63979,1.97036,1.28462,0.00021,0.00035,0.00067,5.42941,6.72083,3.84883,10.56966
15 S LL B,15,0.00000,17.94997,0.60450,1.83959,1.28031,0.00021,0.00033,0.00065,5.42937,6.72077,3.84891,10.56968
15 S LL B,16,0.00000,18.10708,0.57255,1.71974,1.27617,0.00021,0.00032,0.00064,5.42934,6.72070,3.84900,10.56970
15 S LL B,17,0.00000,18.25066,0.54361,1.60988,1.27219,0.00021,0.00030,0.00063,5.42930,6.72064,3.84908,10.56972
15 S LL B,18,0.00000,18.38194,0.51741,1.50914,1.26836,0.00020,0.00029,0.00062,5.42926,6.72058,3.84916,10.56974
15 S LL B,19,0.00000,18.50202,0.49366,1.41675,1.26467,0.00020,0.00028,0.00061,5.42922,6.72052,3.84924,10.56976
15 S LL B,20,0.00000,18.61191,0.47215,1.33199,1.26112,0.00020,0.00027,0.00060,5.42918,6.72046,3.84932,10.56978
15 S LL B,21,0.00000,18.71252,0.45265,1.25419,1.25770,0.00020,0.00026,0.00060,5.42914,6.72039,3.84940,10.56980
15 S LL B,22,0.00000,18.80467,0.43497,1.18275,1.25441,0.00020,0.00025,0.00059,5.42910,6.72033,3.84949,10.56982
15 S LL B,23,0.00000,18.88912,0.41894,1.11714,1.25124,0.00019,0.00024,0.00058,5.42906,6.72027,3.84957,10.56984
15 S LL B,24,0.00000,18.96653,0.40441,1.05685,1.24819,0.00019,0.00024,0.00057,5.42902,6.72021,3.84965,10.56986
15 S LL B,25,0.00000,19.03753,0.39123,1.00143,1.24525,0.00019,0.00023,0.00057,5.42898,6.72015,3.84973,10.56988
15 S LL B,26,0.00000,19.10267,0.37928,0.95045,1.24242,0.00019,0.00022,0.00056,5.42894,6.72009,3.84981,10.56990
15 S LL B,27,0.00000,19.16244,0.36843,0.90353,1.23970,0.00018,0.00022,0.00056,5.42890,6.72003,3.84990,10.56992
15 S LL B,28,5.71250,24.90052,0.36005,0.86035,1.23710,0.00027,0.00021,0.00060,5.42887,6.71997,3.85000,10.56997
15 S LL B,29,0.00000,24.92200,0.35243,0.82056,1.23460,0.00027,0.00021,0.00060,5.42883,6.71991,3.85011,10.57002
15 S LL B,30,0.00000,24.93973,0.34552,0.78389,1.23219,0.00027,0.00020,0.00059,5.42879,6.71985,3.85022,10.57006
15 S LL B,31,0.00000,24.95402,0.33925,0.75007,1.22987,0.00027,0.00020,0.00059,5.42875,6.71979,3.85032,10.57011
15 S LL B,32,0.00000,24.96518,0.33356,0.71885,1.22763,0.00027,0.00020,0.00058,5.42871,6.71973,3.85043,10.57016
15 S LL B,33,0.00000,24.97346,0.32840,0.69002,1.22548,0.00026,0.00019,0.00058,5.42867,6.71967,3.85053,10.57020
15 S LL B,34,0.00000,24.97909,0.32373,0.66337,1.22340,0.00026,0.00019,0.00058,5.42863,6.71961,3.85064,10.57025
15 S LL B,35,0.00000,24.98231,0.31950,0.63874,1.22140,0.00026,0.00019,0.00057,5.42859,6.71955,3.85074,10.57030
15 S LL B,36,0.00000,24.98329,0.31568,0.61594,1.21947,0.00026,0.00018,0.00057,5.42856,6.71949,3.85085,10.57034
15 S LL B,37,0.00000,24.98223,0.31223,0.59483,1.21762,0.00026,0.00018,0.00057,5.42852,6.71943,3.85095,10.57039
15 S LL B,38,0.00000,24.97928,0.30913,0.57526,1.21583,0.00025,0.00018,0.00057,5.42848,6.71938,3.85106,10.57043
15 S LL B,39,0.00000,24.97460,0.30633,0.55712,1.21410,0.00025,0.00018,0.00056,5.42844,6.71932,3.85116,10.57048
15 S LL B,40,0.00000,24.96831,0.30383,0.54029,1.21244,0.00025,0.00018,0.00056,5.42840,6.71926,3.85127,10.57053
15 S LL B,41,0.00000,24.96056,0.30159,0.52466,1.21084,0.00025,0.00017,0.00056,5.42837,6.71920,3.85137,10.57057
15 S LL B,42,5.71250,30.63645,0.30053,0.51016,1.20932,0.00032,0.00017,0.00059,5.42833,6.71914,3.85150,10.57064
15 S LL B,43,0.00000,30.59882,0.29962,0.49667,1.20786,0.00032,0.00017,0.00059,5.42829,6.71909,3.85162,10.57071
15 S LL B,44,0.00000,30.56024,0.29885,0.48411,1.20645,0.00032,0.00017,0.00059,5.42825,6.71903,3.85175,10.57078
15 S LL B,45,0.00000,30.52080,0.29820,0.47243,1.20509,0.00032,0.00017,0.00059,5.42821,6.71897,3.85188,10.57085
15 S LL B,46,0.00000,30.48056,0.29767,0.46154,1.20378,0.00032,0.00017,0.00059,5.42817,6.71891,3.85201,10.57092
15 S LL B,47,0.00000,30.43960,0.29724,0.45139,1.20252,0.00032,0.00017,0.00059,5.42814,6.71886,3.85213,10.57099
15 S LL B,48,0.00000,30.39796,0.29690,0.44193,1.20130,0.00032,0.00017,0.00059,5.42810,6.71880,3.85226,10.57106
15 S LL B,49,0.00000,30.35572,0.29666,0.43309,1.20012,0.00031,0.00016,0.00058,5.42806,6.71874,3.85238,10.57113
15 S LL B,50,0.00000,30.31291,0.29650,0.42484,1.19899,0.00031,0.00016,0.00058,5.42802,6.71869,3.85251,10.57119
15 S LL B,51,0.00000,30.26959,0.29642,0.41713,1.19790,0.00031,0.00016,0.00058,5.42799,6.71863,3.85263,10.57126
15 S LL B,52,0.00000,30.22581,0.29640,0.40992,1.19685,0.00031,0.00016,0.00058,5.42795,6.71857,3.85276,10.57133
15 S LL B,53,0.00000,30.18159,0.29645,0.40318,1.19583,0.00031,0.00016,0.00058,5.42791,6.71852,3.85288,10.57140
15 S LL B,54,0.00000,30.13698,0.29656,0.39687,1.19486,0.00031,0.00016,0.00058,5.42787,6.71846,3.85301,10.57147
15 S LL B,55,0.00000,30.09202,0.29672,0.39096,1.19391,0.00031,0.00016,0.00058,5.42784,6.71840,3.85313,10.57153
15 S LL B,56,5.71250,35.73238,0.29768,0.38543,1.19303,0.00037,0.00016,0.00061,5.42780,6.71835,3.85328,10.57163
