treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
leachates,74,0.00000,0.43610,0.01154,0.44764,0.33392,0.02443,0.08928,0.06604,0.04175,15.59048,0.00000,31.62065,0.00829,6.21341,14.99919,125.01821,6.33819,66.39497,0.00040,197.75178,40.89249,156.85928,66.39538,131.35640,0.50546,6,7
leachates,75,0.00000,0.43472,0.01139,0.44611,0.33451,0.02455,0.08704,0.06646,0.04116,15.58041,0.00000,31.61952,0.00848,6.14719,14.99916,125.23937,6.46807,66.51873,0.00042,198.22659,41.09269,157.13390,66.51915,131.70744,0.50505,6,7
leachates,76,0.00000,0.43334,0.01124,0.44458,0.33510,0.02468,0.08481,0.06689,0.04058,15.57036,0.00000,31.61841,0.00867,6.08237,14.99912,125.45938,6.59492,66.64138,0.00044,198.69613,41.28987,157.40625,66.64182,132.05430,0.50465,6,7
leachates,77,0.00000,0.43196,0.01110,0.44306,0.33568,0.02479,0.08259,0.06730,0.04000,15.56034,0.00000,31.61731,0.00886,6.01892,14.99909,125.67826,6.71878,66.76294,0.00046,199.16045,41.48409,157.67636,66.76341,132.39704,0.50427,6,7
leachates,78,0.00000,0.43059,0.01095,0.44154,0.33625,0.02491,0.08038,0.06771,0.03943,15.55034,0.00000,31.61622,0.00904,5.95680,14.99905,125.89602,6.83969,66.88342,0.00049,199.61962,41.67538,157.94424,66.88391,132.73571,0.50389,6,7
leachates,79,0.00000,0.42923,0.01081,0.44004,0.33683,0.02503,0.07819,0.06811,0.03887,15.54037,0.00000,31.61516,0.00922,5.89596,14.99901,126.11267,6.95768,67.00283,0.00051,200.07369,41.86378,158.20991,67.00334,133.07035,0.50352,6,7
leachates,80,0.00000,0.42787,0.01067,0.43854,0.33739,0.02514,0.07601,0.06850,0.03832,15.53043,0.00000,31.61410,0.00940,5.83639,14.99897,126.32822,7.07279,67.12118,0.00053,200.52272,42.04934,158.47338,67.12171,133.40101,0.50316,6,7
leachates,81,0.00000,0.42651,0.01053,0.43705,0.33795,0.02525,0.07384,0.06889,0.03778,15.52051,0.00000,31.61307,0.00958,5.77804,14.99893,126.54267,7.18507,67.23847,0.00056,200.96677,42.23209,158.73468,67.23903,133.72774,0.50281,6,7
leachates,82,0.00000,0.42517,0.01040,0.43556,0.33851,0.02536,0.07169,0.06927,0.03725,15.51061,0.00000,31.61205,0.00975,5.72088,14.99889,126.75605,7.29455,67.35472,0.00058,201.40590,42.41209,158.99382,67.35530,134.05060,0.50246,6,7
leachates,83,0.00000,0.42382,0.01026,0.43408,0.33906,0.02547,0.06955,0.06965,0.03672,15.50074,0.00000,31.61104,0.00992,5.66488,14.99884,126.96834,7.40128,67.46994,0.00060,201.84017,42.58936,159.25081,67.47054,134.36962,0.50213,6,7
leachates,84,12.20000,0.44820,0.01275,0.46095,0.33961,0.02557,0.09577,0.07006,0.04824,15.49039,0.00000,31.60987,0.01015,6.15027,14.99880,127.19723,7.55374,67.58823,0.00063,202.33984,42.83418,159.50565,67.58886,134.75097,0.50158,6,7
leachates,85,0.00000,0.44660,0.01261,0.45921,0.34016,0.02572,0.09334,0.07046,0.04756,15.48008,0.00000,31.60872,0.01037,6.08805,14.99876,127.42456,7.70265,67.70542,0.00066,202.83328,43.07492,159.75837,67.70608,135.12721,0.50105,6,7
leachates,86,0.00000,0.44502,0.01246,0.45748,0.34069,0.02587,0.09092,0.07086,0.04690,15.46980,0.00000,31.60759,0.01059,6.02697,14.99871,127.65034,7.84805,67.82150,0.00069,203.32058,43.31162,160.00896,67.82219,135.49839,0.50054,6,7
leachates,87,0.00000,0.44343,0.01232,0.45575,0.34123,0.02601,0.08852,0.07125,0.04624,15.45954,0.00000,31.60647,0.01081,5.96703,14.99866,127.87461,7.98998,67.93649,0.00071,203.80179,43.54433,160.25746,67.93721,135.86459,0.50004,6,7
leachates,88,0.00000,0.44186,0.01218,0.45404,0.34176,0.02615,0.08613,0.07163,0.04560,15.44932,0.00000,31.60537,0.01103,5.90818,14.99862,128.09736,8.12849,68.05041,0.00074,204.27701,43.77313,160.50387,68.05115,136.22585,0.49955,6,7
leachates,89,0.00000,0.44029,0.01204,0.45232,0.34228,0.02628,0.08376,0.07201,0.04496,15.43912,0.00000,31.60429,0.01124,5.85042,14.99857,128.31862,8.26364,68.16325,0.00078,204.74628,43.99806,160.74822,68.16403,136.58226,0.49907,6,7
leachates,90,0.00000,0.43872,0.01190,0.45062,0.34281,0.02642,0.08140,0.07238,0.04433,15.42896,0.00000,31.60322,0.01145,5.79371,14.99852,128.53840,8.39546,68.27503,0.00081,205.20970,44.21918,160.99052,68.27584,136.93386,0.49860,6,7
leachates,91,0.00000,0.43717,0.01176,0.44893,0.34332,0.02655,0.07905,0.07274,0.04372,15.41882,0.00000,31.60217,0.01166,5.73803,14.99846,128.75672,8.52401,68.38576,0.00084,205.66733,44.43654,161.23079,68.38660,137.28073,0.49815,6,7
leachates,92,0.00000,0.43562,0.01162,0.44724,0.34383,0.02668,0.07672,0.07310,0.04311,15.40872,0.00000,31.60114,0.01186,5.68336,14.99841,128.97358,8.64933,68.49545,0.00087,206.11924,44.65020,161.46903,68.49633,137.62291,0.49771,6,7
leachates,93,0.00000,0.43407,0.01148,0.44556,0.34434,0.02681,0.07440,0.07345,0.04251,15.39864,0.00000,31.60013,0.01206,5.62968,14.99835,129.18901,8.77146,68.60411,0.00091,206.56549,44.86022,161.70528,68.60502,137.96047,0.49728,6,7
leachates,94,0.00000,0.43254,0.01135,0.44388,0.34485,0.02694,0.07210,0.07379,0.04192,15.38859,0.00000,31.59913,0.01226,5.57698,14.99830,129.40302,8.89046,68.71175,0.00094,207.00617,45.06663,161.93953,68.71269,138.29348,0.49686,6,7
leachates,95,0.00000,0.43101,0.01121,0.44222,0.34535,0.02706,0.06981,0.07413,0.04133,15.37857,0.00000,31.59815,0.01246,5.52522,14.99824,129.61562,9.00636,68.81837,0.00098,207.44132,45.26951,162.17182,68.81935,138.62198,0.49645,6,7
leachates,96,0.00000,0.42948,0.01108,0.44056,0.34584,0.02718,0.06754,0.07446,0.04076,15.36858,0.00000,31.59718,0.01265,5.47439,14.99818,129.82682,9.11921,68.92399,0.00101,207.87104,45.46889,162.40215,68.92500,138.94603,0.49606,6,7
leachates,97,0.00000,0.42797,0.01094,0.43891,0.34633,0.02730,0.06527,0.07479,0.04020,15.35862,0.00000,31.59623,0.01285,5.42447,14.99812,130.03664,9.22906,69.02861,0.00105,208.29537,45.66483,162.63053,69.02967,139.26570,0.49567,6,7
leachates,98,12.20000,0.45200,0.01339,0.46539,0.34682,0.02742,0.09115,0.07515,0.05167,15.34819,0.00000,31.59512,0.01309,5.85869,14.99806,130.26178,9.38537,69.13636,0.00109,208.78460,45.92762,162.85697,69.13745,139.64715,0.49509,6,7
leachates,99,0.00000,0.45023,0.01325,0.46348,0.34730,0.02758,0.08860,0.07550,0.05096,15.33779,0.00000,31.59402,0.01334,5.80341,14.99800,130.48509,9.53785,69.24304,0.00113,209.26711,46.18562,163.08149,69.24417,140.02294,0.49452,6,7
leachates,100,0.00000,0.44847,0.01311,0.46158,0.34778,0.02773,0.08606,0.07585,0.05025,15.32743,0.00000,31.59295,0.01358,5.74903,14.99794,130.70659,9.68655,69.34865,0.00117,209.74297,46.43889,163.30408,69.34982,140.39315,0.49397,6,7
leachates,101,0.00000,0.44672,0.01297,0.45969,0.34826,0.02789,0.08354,0.07619,0.04956,15.31711,0.00000,31.59189,0.01382,5.69553,14.99787,130.92631,9.83153,69.45322,0.00121,210.21228,46.68750,163.52477,69.45443,140.75784,0.49343,6,7
leachates,102,0.00000,0.44497,0.01283,0.45780,0.34873,0.02803,0.08104,0.07653,0.04887,15.30681,0.00000,31.59085,0.01405,5.64291,14.99781,131.14426,9.97284,69.55675,0.00126,210.67510,46.93152,163.74358,69.55800,141.11710,0.49291,6,7
leachates,103,0.00000,0.44324,0.01269,0.45593,0.34919,0.02818,0.07855,0.07685,0.04820,15.29655,0.00000,31.58982,0.01428,5.59115,14.99774,131.36046,10.11053,69.65925,0.00130,211.13154,47.17101,163.96052,69.66055,141.47099,0.49240,6,7
leachates,104,0.00000,0.44151,0.01255,0.45406,0.34966,0.02833,0.07608,0.07717,0.04753,15.28632,0.00000,31.58882,0.01451,5.54024,14.99767,131.57493,10.24465,69.76073,0.00134,211.58166,47.40605,164.17561,69.76207,141.81958,0.49191,6,7
leachates,105,0.00000,0.43978,0.01241,0.45220,0.35011,0.02847,0.07362,0.07749,0.04688,15.27613,0.00000,31.58783,0.01474,5.49015,14.99760,131.78768,10.37527,69.86120,0.00139,212.02554,47.63669,164.38885,69.86259,142.16295,0.49143,6,7
leachates,106,0.00000,0.43807,0.01228,0.45035,0.35057,0.02860,0.07117,0.07780,0.04623,15.26597,0.00000,31.58686,0.01496,5.44089,14.99753,131.99874,10.50242,69.96067,0.00144,212.46327,47.86300,164.60026,69.96211,142.50116,0.49096,6,7
leachates,107,0.00000,0.43637,0.01214,0.44851,0.35102,0.02874,0.06875,0.07810,0.04560,15.25584,0.00000,31.58591,0.01518,5.39242,14.99746,132.20812,10.62617,70.05915,0.00149,212.89492,48.08505,164.80987,70.06063,142.83429,0.49050,6,7
leachates,108,0.00000,0.43467,0.01201,0.44667,0.35147,0.02887,0.06633,0.07840,0.04497,15.24574,0.00000,31.58497,0.01540,5.34474,14.99738,132.41584,10.74656,70.15665,0.00154,213.32058,48.30290,165.01768,70.15818,143.16239,0.49006,6,7
leachates,109,0.00000,0.43298,0.01187,0.44485,0.35191,0.02900,0.06393,0.07869,0.04435,15.23567,0.00000,31.58405,0.01562,5.29784,14.99730,132.62191,10.86364,70.25318,0.00159,213.74031,48.51660,165.22370,70.25476,143.48554,0.48963,6,7
leachates,110,0.00000,0.43130,0.01174,0.44303,0.35235,0.02913,0.06155,0.07897,0.04375,15.22564,0.00000,31.58315,0.01583,5.25170,14.99723,132.82635,10.97746,70.34874,0.00164,214.15419,48.72623,165.42796,70.35038,143.80381,0.48921,6,7
leachates,111,0.00000,0.42962,0.01161,0.44123,0.35279,0.02926,0.05918,0.07925,0.04315,15.21563,0.00000,31.58227,0.01604,5.20631,14.99715,133.02918,11.08807,70.44336,0.00169,214.56230,48.93184,165.63046,70.44505,144.11725,0.48880,6,7
leachates,112,12.20000,0.45331,0.01402,0.46734,0.35322,0.02938,0.08474,0.07957,0.05459,15.20517,0.00000,31.58122,0.01631,5.60105,14.99707,133.24617,11.24589,70.54114,0.00174,215.03494,49.20374,165.83120,70.54288,144.49206,0.48821,6,7
leachates,113,0.00000,0.45139,0.01388,0.46528,0.35365,0.02955,0.08208,0.07988,0.05384,15.19475,0.00000,31.58019,0.01657,5.55093,14.99699,133.46113,11.39965,70.63789,0.00180,215.50047,49.47028,166.03019,70.63968,144.86078,0.48764,6,7
leachates,114,0.00000,0.44948,0.01374,0.46322,0.35407,0.02971,0.07945,0.08018,0.05310,15.18436,0.00000,31.57918,0.01683,5.50155,14.99690,133.67410,11.54941,70.73362,0.00185,215.95898,49.73153,166.22745,70.73547,145.22351,0.48708,6,7
leachates,115,0.00000,0.44758,0.01360,0.46118,0.35449,0.02986,0.07683,0.08047,0.05237,15.17401,0.00000,31.57819,0.01709,5.45292,14.99682,133.88510,11.69522,70.82834,0.00191,216.41057,49.98758,166.42299,70.83026,145.58032,0.48654,6,7
leachates,116,0.00000,0.44568,0.01346,0.45914,0.35491,0.03002,0.07422,0.08076,0.05165,15.16369,0.00000,31.57722,0.01734,5.40501,14.99673,134.09414,11.83715,70.92207,0.00197,216.85533,50.23850,166.61683,70.92404,145.93129,0.48601,6,7
leachates,117,0.00000,0.44379,0.01332,0.45712,0.35532,0.03017,0.07163,0.08104,0.05094,15.15342,0.00000,31.57626,0.01759,5.35782,14.99665,134.30126,11.97525,71.01481,0.00203,217.29335,50.48438,166.80898,71.01684,146.27651,0.48550,6,7
leachates,118,0.00000,0.44192,0.01319,0.45510,0.35573,0.03031,0.06906,0.08132,0.05025,15.14317,0.00000,31.57532,0.01783,5.31133,14.99656,134.50646,12.10959,71.10658,0.00209,217.72472,50.72527,166.99945,71.10867,146.61605,0.48500,6,7
leachates,119,0.00000,0.44005,0.01305,0.45310,0.35614,0.03046,0.06650,0.08159,0.04956,15.13297,0.00000,31.57441,0.01808,5.26554,14.99647,134.70978,12.24021,71.19737,0.00216,218.14952,50.96126,167.18825,71.19953,146.94999,0.48452,6,7
leachates,120,0.00000,0.43819,0.01291,0.45110,0.35654,0.03060,0.06396,0.08185,0.04888,15.12279,0.00000,31.57351,0.01832,5.22044,14.99637,134.91122,12.36718,71.28721,0.00222,218.56784,51.19243,167.37541,71.28943,147.27840,0.48405,6,7
leachates,121,0.00000,0.43635,0.01277,0.44912,0.35694,0.03074,0.06144,0.08211,0.04821,15.11266,0.00000,31.57262,0.01856,5.17602,14.99628,135.11082,12.49056,71.37610,0.00229,218.97976,51.41884,167.56093,71.37839,147.60138,0.48359,6,7
leachates,122,0.00000,0.43451,0.01264,0.44714,0.35733,0.03088,0.05893,0.08237,0.04755,15.10255,0.00000,31.57176,0.01879,5.13226,14.99618,135.30859,12.61039,71.46406,0.00235,219.38538,51.64056,167.74482,71.46641,147.91898,0.48315,6,7
leachates,123,0.00000,0.43268,0.01250,0.44518,0.35773,0.03101,0.05644,0.08261,0.04691,15.09249,0.00000,31.57091,0.01902,5.08917,14.99608,135.50455,12.72673,71.55108,0.00242,219.78478,51.85767,167.92711,71.55350,148.23128,0.48272,6,7
leachates,124,0.00000,0.43086,0.01237,0.44323,0.35812,0.03114,0.05397,0.08285,0.04627,15.08245,0.00000,31.57008,0.01925,5.04672,14.99599,135.69872,12.83964,71.63719,0.00249,220.17803,52.07024,168.10779,71.63967,148.53836,0.48230,6,7
leachates,125,0.00000,0.42905,0.01223,0.44128,0.35850,0.03127,0.05152,0.08309,0.04564,15.07245,0.00000,31.56927,0.01948,5.00491,14.99588,135.89112,12.94917,71.72238,0.00256,220.56523,52.27833,168.28690,71.72494,148.84029,0.48189,6,7
leachates,126,12.20000,0.45240,0.01464,0.46704,0.35888,0.03139,0.07677,0.08336,0.05705,15.06201,0.00000,31.56830,0.01976,5.36833,14.99578,136.09659,13.10668,71.81079,0.00263,221.01669,52.55228,168.46441,71.81342,149.20327,0.48131,6,7
leachates,127,0.00000,0.45035,0.01450,0.46485,0.35926,0.03156,0.07403,0.08363,0.05627,15.05160,0.00000,31.56734,0.02004,5.32228,14.99568,136.29991,13.25994,71.89820,0.00270,221.46076,52.82041,168.64034,71.90091,149.55985,0.48075,6,7
leachates,128,0.00000,0.44830,0.01436,0.46266,0.35964,0.03172,0.07131,0.08389,0.05550,15.04122,0.00000,31.56640,0.02032,5.27687,14.99558,136.50112,13.40900,71.98465,0.00278,221.89754,53.08283,168.81471,71.98742,149.91012,0.48020,6,7
leachates,129,0.00000,0.44627,0.01421,0.46048,0.36001,0.03187,0.06860,0.08414,0.05474,15.03089,0.00000,31.56549,0.02059,5.23209,14.99547,136.70024,13.55393,72.07012,0.00285,222.32714,53.33961,168.98753,72.07298,150.25417,0.47967,6,7
leachates,130,0.00000,0.44425,0.01407,0.45832,0.36038,0.03203,0.06591,0.08439,0.05399,15.02060,0.00000,31.56459,0.02086,5.18793,14.99536,136.89729,13.69479,72.15465,0.00293,222.74965,53.59085,169.15881,72.15758,150.59208,0.47916,6,7
leachates,131,0.00000,0.44223,0.01393,0.45616,0.36074,0.03218,0.06324,0.08463,0.05325,15.01035,0.00000,31.56371,0.02112,5.14440,14.99525,137.09229,13.83165,72.23823,0.00301,223.16517,53.83662,169.32856,72.24123,150.92394,0.47866,6,7
leachates,132,0.00000,0.44023,0.01379,0.45402,0.36110,0.03233,0.06059,0.08487,0.05253,15.00013,0.00000,31.56285,0.02139,5.10148,14.99514,137.28527,13.96457,72.32087,0.00309,223.57380,54.07700,169.49679,72.32396,151.24984,0.47818,6,7
leachates,133,0.00000,0.43824,0.01365,0.45189,0.36146,0.03247,0.05796,0.08510,0.05181,14.98995,0.00000,31.56201,0.02164,5.05915,14.99503,137.47625,14.09360,72.40259,0.00317,223.97562,54.31209,169.66353,72.40576,151.56986,0.47771,6,7
leachates,134,0.00000,0.43626,0.01351,0.44977,0.36182,0.03261,0.05534,0.08532,0.05111,14.97981,0.00000,31.56119,0.02190,5.01743,14.99491,137.66526,14.21883,72.48339,0.00325,224.37073,54.54196,169.82878,72.48665,151.88409,0.47725,6,7
leachates,135,0.00000,0.43429,0.01337,0.44766,0.36217,0.03275,0.05274,0.08554,0.05041,14.96971,0.00000,31.56038,0.02215,4.97630,14.99479,137.85231,14.34029,72.56329,0.00334,224.75923,54.76669,169.99255,72.56663,152.19260,0.47681,6,7
leachates,136,0.00000,0.43233,0.01323,0.44557,0.36252,0.03289,0.05016,0.08575,0.04973,14.95964,0.00000,31.55960,0.02240,4.93574,14.99467,138.03743,14.45806,72.64230,0.00343,225.14121,54.98636,170.15485,72.64572,152.49549,0.47638,6,7
leachates,137,0.00000,0.43039,0.01309,0.44348,0.36287,0.03302,0.04760,0.08596,0.04905,14.94961,0.00000,31.55883,0.02265,4.89577,14.99455,138.22064,14.57218,72.72042,0.00351,225.51675,55.20105,170.31570,72.72393,152.79282,0.47596,6,7
leachates,138,0.00000,0.42845,0.01296,0.44141,0.36321,0.03315,0.04505,0.08616,0.04839,14.93962,0.00000,31.55808,0.02289,4.85636,14.99443,138.40196,14.68273,72.79766,0.00360,225.88595,55.41083,170.47512,72.80126,153.08469,0.47556,6,7
leachates,139,0.00000,0.42653,0.01282,0.43935,0.36355,0.03327,0.04253,0.08635,0.04773,14.92966,0.00000,31.55734,0.02313,4.81751,14.99430,138.58141,14.78976,72.87404,0.00369,226.24890,55.61579,170.63310,72.87773,153.37117,0.47517,6,7
leachates,140,12.20000,0.44956,0.01522,0.46478,0.36389,0.03340,0.06750,0.08659,0.05911,14.91926,0.00000,31.55645,0.02343,5.15559,14.99418,138.77291,14.94556,72.95366,0.00378,226.67592,55.88627,170.78965,72.95745,153.71847,0.47462,6,7
leachates,141,0.00000,0.44739,0.01508,0.46247,0.36422,0.03356,0.06469,0.08682,0.05830,14.90890,0.00000,31.55558,0.02372,5.11288,14.99405,138.96221,15.09694,73.03235,0.00388,227.09537,56.15059,170.94478,73.03622,154.05915,0.47408,6,7
leachates,142,0.00000,0.44523,0.01493,0.46017,0.36455,0.03372,0.06190,0.08704,0.05751,14.89859,0.00000,31.55472,0.02401,5.07074,14.99392,139.14932,15.24396,73.11010,0.00397,227.50735,56.40886,171.09849,73.11407,154.39328,0.47356,6,7
leachates,143,0.00000,0.44309,0.01479,0.45788,0.36488,0.03387,0.05913,0.08725,0.05672,14.88831,0.00000,31.55388,0.02430,5.02915,14.99379,139.33429,15.38668,73.18693,0.00407,227.91196,56.66116,171.25080,73.19099,154.72097,0.47305,6,7
leachates,144,0.00000,0.44096,0.01464,0.45560,0.36520,0.03402,0.05638,0.08746,0.05595,14.87808,0.00000,31.55307,0.02458,4.98812,14.99366,139.51712,15.52518,73.26284,0.00417,228.30932,56.90759,171.40173,73.26701,155.04231,0.47256,6,7
leachates,145,0.00000,0.43884,0.01450,0.45334,0.36552,0.03417,0.05365,0.08767,0.05519,14.86788,0.00000,31.55227,0.02486,4.94763,14.99352,139.69786,15.65953,73.33786,0.00427,228.69951,57.14824,171.55127,73.34212,155.35739,0.47209,6,7
leachates,146,0.00000,0.43674,0.01436,0.45109,0.36584,0.03432,0.05093,0.08786,0.05444,14.85773,0.00000,31.55149,0.02514,4.90768,14.99339,139.87651,15.78979,73.41198,0.00437,229.08265,57.38319,171.69946,73.41635,155.66630,0.47163,6,7
leachates,147,0.00000,0.43464,0.01421,0.44886,0.36616,0.03446,0.04824,0.08806,0.05370,14.84761,0.00000,31.55073,0.02541,4.86826,14.99325,140.05311,15.91603,73.48522,0.00447,229.45883,57.61255,171.84629,73.48969,155.96914,0.47118,6,7
leachates,148,0.00000,0.43256,0.01407,0.44663,0.36647,0.03459,0.04556,0.08824,0.05297,14.83754,0.00000,31.54999,0.02568,4.82938,14.99311,140.22769,16.03831,73.55759,0.00458,229.82816,57.83638,171.99178,73.56216,156.26599,0.47075,6,7
leachates,149,0.00000,0.43050,0.01393,0.44442,0.36678,0.03473,0.04291,0.08842,0.05225,14.82750,0.00000,31.54927,0.02595,4.79101,14.99296,140.40025,16.15669,73.62910,0.00468,230.19073,58.05479,172.13593,73.63378,156.55695,0.47033,6,7
leachates,150,0.00000,0.42844,0.01378,0.44222,0.36709,0.03486,0.04027,0.08860,0.05154,14.81750,0.00000,31.54857,0.02621,4.75317,14.99282,140.57084,16.27125,73.69975,0.00479,230.54663,58.26786,172.27877,73.70454,156.84209,0.46993,6,7
leachates,151,0.00000,0.42640,0.01364,0.44004,0.36740,0.03499,0.03766,0.08877,0.05084,14.80755,0.00000,31.54789,0.02647,4.71584,14.99267,140.73947,16.38204,73.76956,0.00490,230.89597,58.47566,172.42031,73.77446,157.12151,0.46954,6,7
leachates,152,0.00000,0.42437,0.01350,0.43787,0.36770,0.03511,0.03506,0.08894,0.05016,14.79763,0.00000,31.54722,0.02673,4.67902,14.99252,140.90616,16.48913,73.83854,0.00501,231.23884,58.67829,172.56054,73.84355,157.39529,0.46916,6,7
leachates,153,0.00000,0.42235,0.01336,0.43571,0.36800,0.03523,0.03248,0.08910,0.04948,14.78774,0.00000,31.54657,0.02698,4.64270,14.99237,141.07094,16.59257,73.90669,0.00512,231.57532,58.87583,172.69949,73.91181,157.66351,0.46879,6,7
leachates,154,12.20000,0.44507,0.01577,0.46084,0.36829,0.03535,0.05719,0.08930,0.06084,14.77743,0.00000,31.54576,0.02729,4.95996,14.99222,141.24681,16.74561,73.97814,0.00524,231.97579,59.13865,172.83714,73.98337,157.99242,0.46827,6,7
leachates,0,12.20000,0.37383,0.00956,0.38339,0.27404,0.02310,0.08625,0.02414,0.01190,16.28135,0.00000,31.70867,0.00004,24.44378,15.00000,112.37376,0.02997,54.87635,0.00000,167.28008,38.27774,129.00234,54.87635,112.40373,0.48821,7,7
leachates,1,0.00000,0.37274,0.00913,0.38187,0.27511,0.02298,0.08378,0.02486,0.01161,16.27272,0.00000,31.70735,0.00008,21.28445,15.00000,112.45946,0.06047,55.06682,0.00000,167.58675,38.09073,129.49602,55.06682,112.51993,0.48940,7,7
leachates,2,0.00000,0.37175,0.00872,0.38048,0.27616,0.02287,0.08145,0.02557,0.01133,16.26411,0.00000,31.70606,0.00012,18.91167,15.00000,112.54673,0.09134,55.25602,0.00000,167.89408,37.90814,129.98594,55.25602,112.63807,0.49056,7,7
leachates,3,0.00000,0.37085,0.00834,0.37919,0.27720,0.02276,0.07922,0.02627,0.01106,16.25552,0.00000,31.70478,0.00016,17.06424,15.00000,112.63565,0.12245,55.44394,0.00000,168.20204,37.72991,130.47213,55.44394,112.75810,0.49171,7,7
leachates,4,0.00000,0.37001,0.00798,0.37799,0.27824,0.02266,0.07710,0.02695,0.01079,16.24693,0.00000,31.70352,0.00020,15.58514,15.00000,112.72629,0.15369,55.63061,0.00000,168.51059,37.55598,130.95461,55.63061,112.87998,0.49283,7,7
leachates,5,0.00000,0.36923,0.00764,0.37687,0.27927,0.02255,0.07505,0.02763,0.01054,16.23836,0.00000,31.70228,0.00024,14.37426,15.00000,112.81871,0.18497,55.81602,0.00000,168.81971,37.38630,131.43340,55.81602,113.00369,0.49393,7,7
leachates,6,0.00000,0.36849,0.00732,0.37581,0.28029,0.02245,0.07307,0.02830,0.01029,16.22980,0.00000,31.70105,0.00028,13.36479,15.00000,112.91296,0.21621,56.00019,0.00000,169.12937,37.22082,131.90855,56.00019,113.12918,0.49501,7,7
leachates,7,0.00000,0.36779,0.00702,0.37481,0.28130,0.02235,0.07116,0.02895,0.01006,16.22125,0.00000,31.69984,0.00032,12.51039,15.00000,113.00908,0.24734,56.18312,0.00000,169.43954,37.05948,132.38006,56.18312,113.25642,0.49607,7,7
leachates,8,0.00000,0.36713,0.00673,0.37386,0.28231,0.02225,0.06930,0.02960,0.00983,16.21271,0.00000,31.69864,0.00036,11.77794,15.00000,113.10708,0.27830,56.36482,0.00000,169.75020,36.90223,132.84798,56.36482,113.38538,0.49711,7,7
leachates,9,0.00000,0.36650,0.00646,0.37296,0.28331,0.02216,0.06749,0.03024,0.00960,16.20418,0.00000,31.69745,0.00039,11.14313,15.00000,113.20700,0.30904,56.54530,0.00000,170.06133,36.74902,133.31232,56.54530,113.51603,0.49813,7,7
leachates,10,0.00000,0.36589,0.00620,0.37209,0.28430,0.02207,0.06573,0.03087,0.00939,16.19566,0.00000,31.69628,0.00043,10.58771,15.00000,113.30884,0.33950,56.72456,0.00000,170.37290,36.59980,133.77310,56.72456,113.64834,0.49912,7,7
leachates,11,0.00000,0.36531,0.00596,0.37127,0.28528,0.02198,0.06401,0.03149,0.00918,16.18714,0.00000,31.69513,0.00047,10.09771,15.00000,113.41262,0.36966,56.90262,0.00000,170.68489,36.45453,134.23036,56.90262,113.78227,0.50010,7,7
leachates,12,0.00000,0.36475,0.00572,0.37048,0.28625,0.02189,0.06233,0.03211,0.00898,16.17863,0.00000,31.69398,0.00050,9.66226,15.00000,113.51833,0.39947,57.07947,0.00000,170.99727,36.31315,134.68413,57.07947,113.91780,0.50106,7,7
leachates,13,0.00000,0.36421,0.00550,0.36972,0.28722,0.02181,0.06069,0.03272,0.00878,16.17013,0.00000,31.69285,0.00054,9.27275,15.00000,113.62599,0.42891,57.25513,0.00000,171.31003,36.17562,135.13441,57.25514,114.05490,0.50200,7,7
leachates,14,12.20000,0.38888,0.01043,0.39931,0.28818,0.02172,0.08941,0.03341,0.02058,16.16109,0.00000,31.69155,0.00062,10.80430,15.00000,113.76193,0.49799,57.43374,0.00000,171.69366,36.11243,135.58123,57.43374,114.25992,0.50266,7,7
leachates,15,0.00000,0.38815,0.01012,0.39826,0.28914,0.02168,0.08744,0.03409,0.02018,16.15207,0.00000,31.69026,0.00070,10.41287,15.00000,113.89889,0.56621,57.61107,0.00000,172.07617,36.05157,136.02460,57.61107,114.46510,0.50331,7,7
leachates,16,0.00000,0.38743,0.00982,0.39725,0.29008,0.02165,0.08552,0.03477,0.01980,16.14306,0.00000,31.68899,0.00078,10.05432,14.99999,114.03689,0.63352,57.78714,0.00000,172.45756,35.99302,136.46454,57.78714,114.67042,0.50394,7,7
leachates,17,0.00000,0.38672,0.00953,0.39625,0.29102,0.02161,0.08362,0.03543,0.01943,16.13406,0.00000,31.68773,0.00086,9.72468,14.99999,114.17596,0.69991,57.96196,0.00000,172.83783,35.93674,136.90109,57.96196,114.87587,0.50456,7,7
leachates,18,0.00000,0.38603,0.00925,0.39528,0.29195,0.02158,0.08175,0.03609,0.01906,16.12507,0.00000,31.68648,0.00094,9.42061,14.99999,114.31612,0.76534,58.13553,0.00000,173.21698,35.88272,137.33427,58.13553,115.08145,0.50517,7,7
leachates,19,0.00000,0.38535,0.00898,0.39433,0.29287,0.02155,0.07991,0.03673,0.01870,16.11609,0.00000,31.68525,0.00102,9.13927,14.99999,114.45737,0.82978,58.30787,0.00000,173.59502,35.83092,137.76409,58.30787,115.28714,0.50576,7,7
leachates,20,0.00000,0.38468,0.00873,0.39341,0.29379,0.02152,0.07810,0.03737,0.01835,16.10712,0.00000,31.68404,0.00109,8.87822,14.99999,114.59972,0.89322,58.47898,0.00000,173.97193,35.78133,138.19059,58.47898,115.49294,0.50634,7,7
