treatment,day,DOM_added,respSoil,respSubstrate,resp,baselineRespbulk,respDOM,respPriming,DOMSoil,DOMSubstrate,POMSoil,POMSubstrate,MAOMSoil,MAOMSubstrate,CN_DOM,CN_MAOM,bactSoil,bactSubstrate,fungiSoil,fungiSubstrate,MB,rhiz,bulk,fungi,bact,FB,treatmentID,setID
exudates+leachates,121,0.00000,0.34533,0.02341,0.36875,0.29830,0.07045,0.00000,0.04962,0.02393,15.26697,0.00000,31.56907,0.01294,3.19281,14.99697,135.35157,22.05931,67.86276,0.00121,225.27484,78.66917,146.60568,67.86397,157.41088,0.43113,16,8
exudates+leachates,122,0.00000,0.34613,0.02301,0.36914,0.29843,0.07070,0.00000,0.04952,0.02314,15.25930,0.00000,31.56833,0.01306,3.14353,14.99690,135.51833,22.17882,67.91179,0.00123,225.61017,78.94042,146.66975,67.91303,157.69715,0.43065,16,8
exudates+leachates,123,0.00000,0.34692,0.02260,0.36951,0.29856,0.07095,0.00000,0.04940,0.02238,15.25162,0.00000,31.56758,0.01317,3.09519,14.99683,135.68290,22.28681,67.95928,0.00126,225.93025,79.19729,146.73296,67.96054,157.96971,0.43021,16,8
exudates+leachates,124,0.00000,0.34768,0.02219,0.36987,0.29869,0.07118,0.00000,0.04928,0.02164,15.24394,0.00000,31.56683,0.01328,3.04776,14.99676,135.84513,22.38371,68.00526,0.00129,226.23540,79.44009,146.79531,68.00655,158.22885,0.42980,16,8
exudates+leachates,125,0.00000,0.34843,0.02178,0.37022,0.29882,0.07140,0.00000,0.04915,0.02092,15.23625,0.00000,31.56608,0.01339,3.00124,14.99668,136.00489,22.46996,68.04975,0.00132,226.52593,79.66912,146.85681,68.05108,158.47485,0.42941,16,8
exudates+leachates,126,12.20000,0.34172,0.02883,0.37055,0.29894,0.07160,0.00000,0.04918,0.03203,15.22857,0.00000,31.56533,0.01355,3.39179,14.99661,136.15062,22.70739,68.10617,0.00135,226.96553,80.04805,146.91747,68.10752,158.85800,0.42873,16,8
exudates+leachates,127,0.00000,0.34264,0.02838,0.37101,0.29907,0.07194,0.00000,0.04919,0.03097,15.22088,0.00000,31.56459,0.01371,3.33893,14.99654,136.29626,22.92820,68.16080,0.00138,227.38664,80.40934,146.97731,68.16218,159.22446,0.42809,16,8
exudates+leachates,128,0.00000,0.34354,0.02792,0.37146,0.29919,0.07227,0.00000,0.04919,0.02994,15.21319,0.00000,31.56384,0.01387,3.28695,14.99646,136.44159,23.13298,68.21366,0.00141,227.78965,80.75333,147.03631,68.21508,159.57457,0.42748,16,8
exudates+leachates,129,0.00000,0.34443,0.02746,0.37189,0.29931,0.07258,0.00000,0.04917,0.02894,15.20549,0.00000,31.56309,0.01401,3.23584,14.99639,136.58635,23.32232,68.26480,0.00144,228.17491,81.08040,147.09451,68.26624,159.90867,0.42691,16,8
exudates+leachates,130,0.00000,0.34530,0.02700,0.37230,0.29943,0.07287,0.00000,0.04913,0.02798,15.19780,0.00000,31.56234,0.01416,3.18562,14.99631,136.73033,23.49675,68.31424,0.00148,228.54279,81.39090,147.15189,68.31571,160.22708,0.42637,16,8
exudates+leachates,131,0.00000,0.34615,0.02654,0.37270,0.29954,0.07315,0.00000,0.04908,0.02704,15.19010,0.00000,31.56160,0.01430,3.13626,14.99623,136.87329,23.65683,68.36201,0.00151,228.89364,81.68517,147.20848,68.36352,160.53012,0.42586,16,8
exudates+leachates,132,0.00000,0.34700,0.02608,0.37307,0.29966,0.07341,0.00000,0.04902,0.02614,15.18239,0.00000,31.56085,0.01443,3.08777,14.99615,137.01504,23.80309,68.40815,0.00154,229.22783,81.96356,147.26427,68.40969,160.81813,0.42539,16,8
exudates+leachates,133,0.00000,0.34782,0.02562,0.37344,0.29977,0.07366,0.00000,0.04894,0.02526,15.17469,0.00000,31.56010,0.01456,3.04015,14.99608,137.15538,23.93605,68.45269,0.00157,229.54569,82.22641,147.31928,68.45427,161.09142,0.42494,16,8
exudates+leachates,134,0.00000,0.34863,0.02516,0.37379,0.29989,0.07390,0.00000,0.04884,0.02441,15.16698,0.00000,31.55935,0.01468,2.99338,14.99599,137.29411,24.05620,68.49566,0.00161,229.84758,82.47407,147.37351,68.49727,161.35031,0.42453,16,8
exudates+leachates,135,0.00000,0.34942,0.02470,0.37412,0.30000,0.07412,0.00000,0.04874,0.02359,15.15927,0.00000,31.55860,0.01480,2.94747,14.99591,137.43107,24.16403,68.53710,0.00164,230.13384,82.70686,147.42698,68.53874,161.59510,0.42414,16,8
exudates+leachates,136,0.00000,0.35020,0.02424,0.37444,0.30010,0.07433,0.00000,0.04862,0.02279,15.15156,0.00000,31.55785,0.01492,2.90240,14.99583,137.56608,24.26003,68.57702,0.00168,230.40480,82.92512,147.47968,68.57869,161.82611,0.42378,16,8
exudates+leachates,137,0.00000,0.35095,0.02379,0.37474,0.30021,0.07453,0.00000,0.04849,0.02202,15.14385,0.00000,31.55710,0.01504,2.85817,14.99575,137.69898,24.34466,68.61546,0.00171,230.66080,83.12917,147.53163,68.61717,162.04363,0.42345,16,8
exudates+leachates,138,0.00000,0.35170,0.02334,0.37503,0.30032,0.07471,0.00000,0.04835,0.02128,15.13613,0.00000,31.55635,0.01514,2.81477,14.99566,137.82962,24.41836,68.65245,0.00174,230.90217,83.31934,147.58283,68.65419,162.24797,0.42314,16,8
exudates+leachates,139,0.00000,0.35242,0.02289,0.37531,0.30042,0.07488,0.00000,0.04820,0.02056,15.12841,0.00000,31.55560,0.01525,2.77219,14.99558,137.95786,24.48157,68.68802,0.00178,231.12923,83.49593,147.63329,68.68980,162.43943,0.42286,16,8
exudates+leachates,140,12.20000,0.34520,0.03037,0.37557,0.30052,0.07504,0.00000,0.04822,0.03166,15.12069,0.00000,31.55485,0.01541,3.14634,14.99549,138.07229,24.69603,68.73558,0.00181,231.50571,83.82269,147.68302,68.73739,162.76831,0.42230,16,8
exudates+leachates,141,0.00000,0.34611,0.02986,0.37596,0.30063,0.07534,0.00000,0.04823,0.03058,15.11297,0.00000,31.55409,0.01557,3.09778,14.99540,138.18686,24.89391,68.78141,0.00185,231.86403,84.13200,147.73203,68.78326,163.08077,0.42177,16,8
exudates+leachates,142,0.00000,0.34700,0.02934,0.37634,0.30073,0.07561,0.00000,0.04822,0.02955,15.10524,0.00000,31.55334,0.01572,3.05001,14.99531,138.30132,25.07582,68.82553,0.00189,232.20456,84.42425,147.78031,68.82742,163.37714,0.42128,16,8
exudates+leachates,143,0.00000,0.34787,0.02883,0.37670,0.30082,0.07588,0.00000,0.04819,0.02854,15.09751,0.00000,31.55259,0.01587,3.00305,14.99523,138.41542,25.24235,68.86800,0.00192,232.52770,84.69980,147.82789,68.86992,163.65777,0.42082,16,8
exudates+leachates,144,0.00000,0.34873,0.02831,0.37705,0.30092,0.07612,0.00000,0.04815,0.02757,15.08979,0.00000,31.55184,0.01601,2.95688,14.99514,138.52892,25.39408,68.90883,0.00196,232.83380,84.95903,147.87477,68.91079,163.92301,0.42039,16,8
exudates+leachates,145,0.00000,0.34957,0.02780,0.37737,0.30102,0.07636,0.00000,0.04809,0.02662,15.08205,0.00000,31.55109,0.01615,2.91150,14.99504,138.64160,25.53157,68.94806,0.00200,233.12323,85.20229,147.92094,68.95006,164.17317,0.41998,16,8
exudates+leachates,146,0.00000,0.35040,0.02729,0.37769,0.30111,0.07658,0.00000,0.04802,0.02571,15.07432,0.00000,31.55034,0.01628,2.86692,14.99495,138.75324,25.65536,68.98572,0.00204,233.39636,85.42993,147.96643,68.98776,164.40860,0.41961,16,8
exudates+leachates,147,0.00000,0.35121,0.02678,0.37798,0.30120,0.07678,0.00000,0.04793,0.02483,15.06659,0.00000,31.54958,0.01641,2.82313,14.99486,138.86364,25.76598,69.02185,0.00208,233.65354,85.64231,148.01123,69.02392,164.62962,0.41927,16,8
exudates+leachates,148,0.00000,0.35200,0.02627,0.37827,0.30129,0.07697,0.00000,0.04783,0.02398,15.05885,0.00000,31.54883,0.01653,2.78011,14.99476,138.97260,25.86395,69.05647,0.00211,233.89513,85.83977,148.05536,69.05858,164.83655,0.41895,16,8
exudates+leachates,149,0.00000,0.35277,0.02576,0.37853,0.30138,0.07715,0.00000,0.04771,0.02316,15.05111,0.00000,31.54808,0.01665,2.73788,14.99467,139.07994,25.94977,69.08961,0.00215,234.12148,86.02267,148.09881,69.09177,165.02971,0.41866,16,8
exudates+leachates,150,0.00000,0.35352,0.02526,0.37879,0.30147,0.07731,0.00000,0.04759,0.02236,15.04337,0.00000,31.54733,0.01677,2.69642,14.99457,139.18549,26.02393,69.12132,0.00219,234.33293,86.19132,148.14161,69.12351,165.20942,0.41840,16,8
exudates+leachates,151,0.00000,0.35426,0.02476,0.37902,0.30156,0.07746,0.00000,0.04745,0.02159,15.03562,0.00000,31.54657,0.01688,2.65572,14.99447,139.28909,26.08690,69.15160,0.00223,234.52982,86.34608,148.18374,69.15384,165.37599,0.41816,16,8
exudates+leachates,152,0.00000,0.35498,0.02427,0.37925,0.30165,0.07760,0.00000,0.04730,0.02085,15.02788,0.00000,31.54582,0.01699,2.61579,14.99437,139.39057,26.13914,69.18051,0.00227,234.71249,86.48726,148.22523,69.18278,165.52971,0.41795,16,8
exudates+leachates,153,0.00000,0.35568,0.02378,0.37946,0.30173,0.07773,0.00000,0.04714,0.02013,15.02013,0.00000,31.54506,0.01709,2.57661,14.99428,139.48980,26.18110,69.20805,0.00231,234.88127,86.61520,148.26607,69.21037,165.67090,0.41776,16,8
exudates+leachates,154,12.20000,0.34799,0.03167,0.37966,0.30181,0.07785,0.00000,0.04716,0.03121,15.01239,0.00000,31.54431,0.01726,2.93768,14.99418,139.57550,26.37441,69.24766,0.00235,235.19992,86.89365,148.30627,69.25002,165.94991,0.41729,16,8
exudates+leachates,0,12.20000,0.43864,0.01259,0.45123,0.26153,0.02539,0.16432,0.02405,0.01179,16.28026,0.00000,31.70807,0.00004,23.44327,15.00000,100.87872,0.06816,56.27211,0.00000,157.21899,28.46840,128.75059,56.27211,100.94688,0.55744,17,8
exudates+leachates,1,0.00000,0.43511,0.01201,0.44713,0.26209,0.02559,0.15945,0.02475,0.01139,16.27059,0.00000,31.70617,0.00008,20.29083,15.00000,101.17124,0.13683,56.40401,0.00000,157.71208,28.68997,129.02211,56.40401,101.30806,0.55676,17,8
exudates+leachates,2,0.00000,0.43164,0.01147,0.44311,0.26264,0.02579,0.15469,0.02543,0.01100,16.26099,0.00000,31.70430,0.00012,17.94062,15.00000,101.46367,0.20572,56.53483,0.00000,158.20422,28.91357,129.29065,56.53483,101.66939,0.55607,17,8
exudates+leachates,3,0.00000,0.42821,0.01096,0.43917,0.26319,0.02599,0.15000,0.02608,0.01063,16.25147,0.00000,31.70247,0.00017,16.12016,15.00000,101.75615,0.27458,56.66457,0.00000,158.69531,29.13906,129.55625,56.66457,102.03074,0.55537,17,8
exudates+leachates,4,0.00000,0.42483,0.01047,0.43530,0.26373,0.02619,0.14539,0.02672,0.01027,16.24201,0.00000,31.70067,0.00021,14.66790,15.00000,102.04881,0.34321,56.79324,0.00000,159.18526,29.36633,129.81893,56.79324,102.39202,0.55466,17,8
exudates+leachates,5,0.00000,0.42148,0.01001,0.43149,0.26426,0.02639,0.14084,0.02734,0.00992,16.23262,0.00000,31.69891,0.00025,13.48195,15.00000,102.34175,0.41139,56.92083,0.00000,159.67397,29.59524,130.07872,56.92083,102.75314,0.55396,17,8
exudates+leachates,6,0.00000,0.41817,0.00957,0.42774,0.26479,0.02660,0.13635,0.02794,0.00959,16.22330,0.00000,31.69717,0.00028,12.49487,15.00000,102.63503,0.47898,57.04735,0.00000,160.16136,29.82569,130.33567,57.04735,103.11401,0.55325,17,8
exudates+leachates,7,0.00000,0.41488,0.00916,0.42404,0.26531,0.02681,0.13192,0.02852,0.00926,16.21405,0.00000,31.69547,0.00032,11.66024,15.00000,102.92873,0.54582,57.17280,0.00000,160.64736,30.05757,130.58979,57.17280,103.47455,0.55253,17,8
exudates+leachates,8,0.00000,0.41163,0.00877,0.42039,0.26583,0.02701,0.12755,0.02908,0.00895,16.20486,0.00000,31.69380,0.00036,10.94505,15.00000,103.22289,0.61179,57.29720,0.00000,161.13189,30.29077,130.84112,57.29720,103.83469,0.55181,17,8
exudates+leachates,9,0.00000,0.40839,0.00839,0.41679,0.26634,0.02722,0.12322,0.02963,0.00865,16.19574,0.00000,31.69215,0.00040,10.32518,15.00000,103.51756,0.67679,57.42054,0.00000,161.61488,30.52519,131.08969,57.42054,104.19434,0.55109,17,8
exudates+leachates,10,0.00000,0.40518,0.00804,0.41322,0.26685,0.02743,0.11894,0.03016,0.00835,16.18668,0.00000,31.69054,0.00043,9.78261,15.00000,103.81274,0.74071,57.54282,0.00000,162.09627,30.76075,131.33552,57.54282,104.55345,0.55037,17,8
exudates+leachates,11,0.00000,0.40200,0.00770,0.40970,0.26735,0.02765,0.11471,0.03067,0.00807,16.17768,0.00000,31.68896,0.00047,9.30359,15.00000,104.10846,0.80348,57.66406,0.00000,162.57600,30.99734,131.57866,57.66406,104.91194,0.54964,17,8
exudates+leachates,12,0.00000,0.39883,0.00738,0.40622,0.26784,0.02786,0.11052,0.03117,0.00780,16.16875,0.00000,31.68740,0.00050,8.87747,15.00000,104.40473,0.86502,57.78425,0.00000,163.05400,31.23489,131.81911,57.78426,105.26975,0.54892,17,8
exudates+leachates,13,0.00000,0.39569,0.00708,0.40277,0.26833,0.02807,0.10637,0.03165,0.00754,16.15988,0.00000,31.68588,0.00053,8.49582,15.00000,104.70153,0.92528,57.90341,0.00000,163.53022,31.47330,132.05693,57.90341,105.62681,0.54819,17,8
exudates+leachates,14,12.20000,0.43828,0.01498,0.45326,0.26882,0.02829,0.15615,0.03225,0.01914,16.15012,0.00000,31.68404,0.00062,9.59911,15.00000,105.05309,1.07967,58.03488,0.00000,164.16764,31.87556,132.29208,58.03488,106.13276,0.54681,17,8
exudates+leachates,15,0.00000,0.43448,0.01453,0.44901,0.26930,0.02865,0.15107,0.03282,0.01856,16.14044,0.00000,31.68224,0.00070,9.23817,14.99999,105.40295,1.23086,58.16494,0.00000,164.79875,32.27414,132.52461,58.16494,106.63381,0.54546,17,8
exudates+leachates,16,0.00000,0.43070,0.01410,0.44480,0.26977,0.02901,0.14602,0.03338,0.01799,16.13083,0.00000,31.68048,0.00078,8.90519,14.99999,105.75118,1.37878,58.29361,0.00000,165.42358,32.66904,132.75454,58.29361,107.12997,0.54414,17,8
exudates+leachates,17,0.00000,0.42693,0.01367,0.44061,0.27024,0.02936,0.14101,0.03391,0.01744,16.12131,0.00000,31.67875,0.00085,8.59700,14.99999,106.09782,1.52341,58.42090,0.00000,166.04213,33.06024,132.98189,58.42090,107.62123,0.54284,17,8
exudates+leachates,18,0.00000,0.42318,0.01326,0.43644,0.27070,0.02971,0.13603,0.03443,0.01691,16.11186,0.00000,31.67705,0.00093,8.31091,14.99999,106.44291,1.66469,58.54682,0.00000,166.65442,33.44771,133.20671,58.54682,108.10760,0.54156,17,8
exudates+leachates,19,0.00000,0.41945,0.01286,0.43231,0.27116,0.03006,0.13109,0.03493,0.01639,16.10249,0.00000,31.67539,0.00100,8.04457,14.99999,106.78648,1.80261,58.67138,0.00000,167.26048,33.83147,133.42901,58.67139,108.58909,0.54031,17,8
exudates+leachates,20,0.00000,0.41572,0.01247,0.42820,0.27161,0.03041,0.12618,0.03541,0.01588,16.09319,0.00000,31.67376,0.00107,7.79599,14.99999,107.12856,1.93715,58.79460,0.00000,167.86031,34.21148,133.64882,58.79460,109.06571,0.53908,17,8
exudates+leachates,21,0.00000,0.41201,0.01210,0.42411,0.27206,0.03075,0.12130,0.03588,0.01539,16.08397,0.00000,31.67216,0.00114,7.56343,14.99998,107.46917,2.06828,58.91647,0.00000,168.45393,34.58776,133.86618,58.91648,109.53746,0.53787,17,8
exudates+leachates,22,0.00000,0.40832,0.01173,0.42005,0.27250,0.03109,0.11646,0.03632,0.01491,16.07483,0.00000,31.67060,0.00121,7.34535,14.99998,107.80833,2.19602,59.03702,0.00001,169.04138,34.96028,134.08110,59.03703,110.00435,0.53668,17,8
exudates+leachates,23,0.00000,0.40464,0.01137,0.41602,0.27294,0.03142,0.11166,0.03676,0.01445,16.06576,0.00000,31.66907,0.00128,7.14042,14.99998,108.14605,2.32035,59.15626,0.00001,169.62267,35.32905,134.29362,59.15627,110.46640,0.53551,17,8
exudates+leachates,24,0.00000,0.40098,0.01103,0.41201,0.27337,0.03175,0.10688,0.03717,0.01400,16.05677,0.00000,31.66757,0.00134,6.94748,14.99998,108.48234,2.44129,59.27419,0.00001,170.19783,35.69407,134.50376,59.27420,110.92363,0.53437,17,8
exudates+leachates,25,0.00000,0.39733,0.01069,0.40802,0.27380,0.03208,0.10214,0.03757,0.01356,16.04785,0.00000,31.66610,0.00140,6.76548,14.99997,108.81720,2.55884,59.39083,0.00001,170.76687,36.05533,134.71155,59.39084,111.37603,0.53325,17,8
exudates+leachates,26,0.00000,0.39369,0.01037,0.40406,0.27422,0.03240,0.09744,0.03796,0.01314,16.03901,0.00000,31.66466,0.00146,6.59351,14.99997,109.15062,2.67302,59.50619,0.00001,171.32984,36.41283,134.91701,59.50620,111.82364,0.53214,17,8
exudates+leachates,27,0.00000,0.39007,0.01005,0.40013,0.27464,0.03273,0.09276,0.03832,0.01273,16.03023,0.00000,31.66326,0.00152,6.43074,14.99996,109.48261,2.78385,59.62028,0.00001,171.88675,36.76658,135.12017,59.62029,112.26646,0.53106,17,8
exudates+leachates,28,12.20000,0.43264,0.01685,0.44949,0.27505,0.03304,0.14139,0.03879,0.02420,16.02059,0.00000,31.66155,0.00163,7.28493,14.99996,109.85641,2.99773,59.74643,0.00001,172.60058,37.27957,135.32102,59.74645,112.85414,0.52941,17,8
exudates+leachates,29,0.00000,0.42830,0.01645,0.44475,0.27546,0.03351,0.13578,0.03924,0.02349,16.01104,0.00000,31.65988,0.00174,7.10952,14.99995,110.22715,3.20587,59.87097,0.00001,173.30400,37.78442,135.51958,59.87098,113.43302,0.52781,17,8
exudates+leachates,30,0.00000,0.42397,0.01606,0.44004,0.27587,0.03396,0.13021,0.03967,0.02280,16.00158,0.00000,31.65824,0.00185,6.94170,14.99995,110.59487,3.40831,59.99389,0.00001,173.99708,38.28120,135.71587,59.99391,114.00317,0.52625,17,8
exudates+leachates,31,0.00000,0.41966,0.01568,0.43534,0.27627,0.03441,0.12467,0.04008,0.02212,15.99220,0.00000,31.65665,0.00195,6.78098,14.99994,110.95958,3.60510,60.11522,0.00002,174.67992,38.76998,135.90994,60.11524,114.56468,0.52473,17,8
exudates+leachates,32,0.00000,0.41537,0.01530,0.43067,0.27666,0.03484,0.11916,0.04048,0.02146,15.98292,0.00000,31.65509,0.00205,6.62694,14.99994,111.32133,3.79629,60.23498,0.00002,175.35262,39.25083,136.10179,60.23500,115.11762,0.52325,17,8
exudates+leachates,33,0.00000,0.41109,0.01493,0.42601,0.27705,0.03528,0.11368,0.04085,0.02082,15.97372,0.00000,31.65356,0.00215,6.47919,14.99993,111.68011,3.98196,60.35317,0.00002,176.01527,39.72381,136.29145,60.35319,115.66207,0.52181,17,8
exudates+leachates,34,0.00000,0.40682,0.01456,0.42138,0.27744,0.03570,0.10824,0.04121,0.02020,15.96461,0.00000,31.65207,0.00224,6.33735,14.99993,112.03597,4.16215,60.46983,0.00002,176.66796,40.18900,136.47896,60.46985,116.19811,0.52040,17,8
exudates+leachates,35,0.00000,0.40257,0.01420,0.41677,0.27782,0.03612,0.10283,0.04156,0.01959,15.95559,0.00000,31.65062,0.00233,6.20109,14.99992,112.38890,4.33693,60.58495,0.00002,177.31080,40.64647,136.66433,60.58498,116.72582,0.51904,17,8
exudates+leachates,36,0.00000,0.39834,0.01385,0.41219,0.27820,0.03653,0.09746,0.04189,0.01900,15.94666,0.00000,31.64920,0.00242,6.07010,14.99991,112.73892,4.50636,60.69857,0.00003,177.94388,41.09629,136.84759,60.69859,117.24528,0.51771,17,8
exudates+leachates,37,0.00000,0.39413,0.01350,0.40762,0.27857,0.03694,0.09212,0.04220,0.01842,15.93781,0.00000,31.64782,0.00251,5.94408,14.99990,113.08605,4.67052,60.81069,0.00003,178.56729,41.53853,137.02876,60.81072,117.75657,0.51641,17,8
exudates+leachates,38,0.00000,0.38993,0.01316,0.40309,0.27894,0.03733,0.08682,0.04250,0.01787,15.92904,0.00000,31.64648,0.00259,5.82278,14.99990,113.43030,4.82948,60.92133,0.00003,179.18114,41.97326,137.20787,60.92136,118.25978,0.51515,17,8
exudates+leachates,39,0.00000,0.38575,0.01282,0.39857,0.27930,0.03772,0.08155,0.04278,0.01732,15.92036,0.00000,31.64517,0.00267,5.70593,14.99989,113.77167,4.98330,61.03051,0.00003,179.78551,42.40057,137.38494,61.03054,118.75497,0.51392,17,8
exudates+leachates,40,0.00000,0.38159,0.01249,0.39408,0.27966,0.03811,0.07631,0.04305,0.01679,15.91177,0.00000,31.64389,0.00275,5.59332,14.99988,114.11017,5.13207,61.13824,0.00004,180.38052,42.82052,137.56000,61.13827,119.24224,0.51272,17,8
exudates+leachates,41,0.00000,0.37745,0.01217,0.38962,0.28002,0.03849,0.07112,0.04330,0.01628,15.90326,0.00000,31.64265,0.00283,5.48471,14.99987,114.44580,5.27587,61.24454,0.00004,180.96625,43.23318,137.73307,61.24458,119.72167,0.51156,17,8
exudates+leachates,42,12.20000,0.41931,0.01865,0.43796,0.28037,0.03886,0.11873,0.04365,0.02765,15.89390,0.00000,31.64110,0.00296,6.17549,14.99986,114.81416,5.52883,61.36276,0.00004,181.70578,43.80166,137.90412,61.36280,120.34298,0.50990,17,8
exudates+leachates,43,0.00000,0.41444,0.01826,0.43270,0.28072,0.03937,0.11262,0.04398,0.02684,15.88464,0.00000,31.63960,0.00309,6.05455,14.99985,115.17842,5.77413,61.47920,0.00005,182.43180,44.35860,138.07320,61.47925,120.95255,0.50829,17,8
exudates+leachates,44,0.00000,0.40959,0.01788,0.42747,0.28106,0.03987,0.10654,0.04430,0.02605,15.87548,0.00000,31.63814,0.00321,5.93720,14.99984,115.53861,6.01190,61.59389,0.00005,183.14445,44.90414,138.24031,61.59394,121.55051,0.50674,17,8
exudates+leachates,45,0.00000,0.40476,0.01750,0.42226,0.28140,0.04036,0.10050,0.04460,0.02528,15.86642,0.00000,31.63672,0.00333,5.82331,14.99983,115.89477,6.24225,61.70684,0.00006,183.84391,45.43843,138.40548,61.70690,122.13701,0.50523,17,8
exudates+leachates,46,0.00000,0.39995,0.01712,0.41707,0.28174,0.04084,0.09449,0.04488,0.02453,15.85745,0.00000,31.63534,0.00345,5.71275,14.99981,116.24691,6.46528,61.81808,0.00006,184.53033,45.96159,138.56874,61.81814,122.71219,0.50377,17,8
exudates+leachates,47,0.00000,0.39517,0.01674,0.41191,0.28207,0.04131,0.08853,0.04515,0.02379,15.84859,0.00000,31.63399,0.00357,5.60541,14.99980,116.59506,6.68113,61.92763,0.00006,185.20388,46.47378,138.73011,61.92769,123.27619,0.50235,17,8
exudates+leachates,48,0.00000,0.39040,0.01637,0.40677,0.28240,0.04177,0.08260,0.04540,0.02308,15.83982,0.00000,31.63269,0.00368,5.50116,14.99979,116.93925,6.88990,62.03551,0.00007,185.86472,46.97512,138.88961,62.03558,123.82915,0.50098,17,8
exudates+leachates,49,0.00000,0.38566,0.01600,0.40166,0.28273,0.04222,0.07672,0.04564,0.02239,15.83115,0.00000,31.63142,0.00378,5.39989,14.99977,117.27950,7.09171,62.14174,0.00007,186.51301,47.46575,139.04726,62.14181,124.37120,0.49965,17,8
exudates+leachates,50,0.00000,0.38094,0.01564,0.39658,0.28305,0.04266,0.07087,0.04585,0.02171,15.82258,0.00000,31.63020,0.00389,5.30151,14.99976,117.61582,7.28668,62.24633,0.00008,187.14891,47.94582,139.20309,62.24641,124.90250,0.49836,17,8
exudates+leachates,51,0.00000,0.37624,0.01528,0.39153,0.28336,0.04309,0.06507,0.04606,0.02106,15.81410,0.00000,31.62901,0.00399,5.20590,14.99974,117.94824,7.47494,62.34932,0.00008,187.77258,48.41547,139.35712,62.34941,125.42318,0.49711,17,8
exudates+leachates,52,0.00000,0.37157,0.01493,0.38650,0.28368,0.04351,0.05931,0.04625,0.02042,15.80571,0.00000,31.62785,0.00409,5.11297,14.99973,118.27679,7.65659,62.45072,0.00009,188.38418,48.87482,139.50936,62.45081,125.93337,0.49590,17,8
exudates+leachates,53,0.00000,0.36693,0.01458,0.38151,0.28399,0.04393,0.05359,0.04642,0.01980,15.79742,0.00000,31.62674,0.00418,5.02264,14.99971,118.60147,7.83176,62.55055,0.00009,188.98388,49.32402,139.65985,62.55065,126.43323,0.49473,17,8
exudates+leachates,54,0.00000,0.36230,0.01424,0.37654,0.28429,0.04433,0.04792,0.04659,0.01920,15.78922,0.00000,31.62566,0.00427,4.93480,14.99970,118.92230,8.00058,62.64883,0.00010,189.57182,49.76322,139.80860,62.64894,126.92288,0.49360,17,8
exudates+leachates,55,0.00000,0.35771,0.01390,0.37161,0.28460,0.04472,0.04229,0.04673,0.01861,15.78111,0.00000,31.62462,0.00436,4.84937,14.99968,119.23931,8.16316,62.74559,0.00011,190.14817,50.19253,139.95563,62.74570,127.40247,0.49250,17,8
exudates+leachates,56,12.20000,0.39866,0.02035,0.41901,0.28490,0.04511,0.08900,0.04699,0.02990,15.77218,0.00000,31.62328,0.00451,5.43848,14.99966,119.58132,8.44051,62.85417,0.00011,190.87612,50.77519,140.10093,62.85429,128.02183,0.49097,17,8
exudates+leachates,57,0.00000,0.39335,0.01995,0.41330,0.28519,0.04563,0.08247,0.04723,0.02901,15.76335,0.00000,31.62199,0.00465,5.34245,14.99964,119.91861,8.70871,62.96089,0.00012,191.58833,51.34382,140.24451,62.96101,128.62732,0.48948,17,8
exudates+leachates,58,0.00000,0.38807,0.01954,0.40761,0.28548,0.04615,0.07598,0.04745,0.02815,15.75463,0.00000,31.62074,0.00479,5.24866,14.99963,120.25122,8.96792,63.06577,0.00013,192.28503,51.89863,140.38640,63.06590,129.21914,0.48805,17,8
exudates+leachates,59,0.00000,0.38281,0.01914,0.40196,0.28577,0.04664,0.06954,0.04765,0.02730,15.74601,0.00000,31.61953,0.00492,5.15706,14.99961,120.57918,9.21830,63.16883,0.00013,192.96644,52.43981,140.52662,63.16896,129.79747,0.48667,17,8
exudates+leachates,60,0.00000,0.37759,0.01875,0.39633,0.28606,0.04713,0.06315,0.04784,0.02648,15.73751,0.00000,31.61836,0.00505,5.06760,14.99959,120.90252,9.46001,63.27010,0.00014,193.63276,52.96757,140.66519,63.27024,130.36252,0.48534,17,8
exudates+leachates,61,0.00000,0.37239,0.01835,0.39074,0.28634,0.04760,0.05680,0.04801,0.02569,15.72911,0.00000,31.61724,0.00517,4.98024,14.99957,121.22127,9.69321,63.36960,0.00015,194.28423,53.48210,140.80213,63.36975,130.91448,0.48405,17,8
exudates+leachates,62,0.00000,0.36722,0.01796,0.38518,0.28662,0.04807,0.05050,0.04817,0.02491,15.72081,0.00000,31.61615,0.00529,4.89492,14.99954,121.53547,9.91807,63.46736,0.00016,194.92106,53.98359,140.93746,63.46752,131.45353,0.48281,17,8
exudates+leachates,63,0.00000,0.36209,0.01757,0.37966,0.28689,0.04852,0.04425,0.04831,0.02415,15.71262,0.00000,31.61511,0.00541,4.81159,14.99952,121.84514,10.13474,63.56341,0.00017,195.54346,54.47225,141.07121,63.56357,131.97988,0.48162,17,8
exudates+leachates,64,0.00000,0.35698,0.01719,0.37417,0.28717,0.04896,0.03805,0.04844,0.02342,15.70453,0.00000,31.61410,0.00553,4.73022,14.99950,122.15032,10.34340,63.65776,0.00017,196.15165,54.94827,141.20338,63.65793,132.49371,0.48046,17,8
